;image;nnodes;width;height;npixels;runtime
0;val_157.png;37352;960;540;518400;2155
1;val_084.png;20564;960;540;518400;1364
2;val_178.png;53891;960;540;518400;2057
3;val_153.png;37833;960;540;518400;1655
4;val_003.png;37817;960;540;518400;1747
5;val_062.png;47875;960;540;518400;2073
6;val_151.png;72878;960;540;518400;2033
7;val_092.png;44334;960;540;518400;2557
8;val_033.png;44122;960;540;518400;1951
9;val_061.png;48969;960;540;518400;2339
10;val_123.png;31598;960;540;518400;1890
11;val_023.png;64494;960;540;518400;2394
12;val_047.png;53368;960;540;518400;2452
13;val_145.png;30368;960;540;518400;1657
14;val_170.png;32814;960;540;518400;2079
15;val_169.png;48916;960;540;518400;2321
16;val_078.png;32629;960;540;518400;1888
17;val_114.png;37393;960;540;518400;1424
18;val_043.png;50598;960;540;518400;2424
19;val_034.png;53802;960;540;518400;1492
20;val_045.png;31455;960;540;518400;2020
21;val_168.png;52535;960;540;518400;2428
22;val_201.png;45227;960;540;518400;2086
23;val_113.png;33900;960;540;518400;1567
24;val_005.png;35162;960;540;518400;1719
25;val_186.png;46238;960;540;518400;1976
26;val_196.png;44563;960;540;518400;2108
27;val_140.png;35560;960;540;518400;1652
28;val_150.png;60781;960;540;518400;2061
29;val_174.png;61910;960;540;518400;2440
30;val_020.png;54427;960;540;518400;1965
31;val_164.png;58237;960;540;518400;2176
32;val_011.png;61979;960;540;518400;2036
33;val_116.png;71938;960;540;518400;2082
34;val_046.png;60677;960;540;518400;1948
35;val_066.png;37375;960;540;518400;1570
36;val_107.png;23128;960;540;518400;1716
37;val_096.png;42364;960;540;518400;2229
38;val_029.png;68234;960;540;518400;2244
39;val_009.png;39979;960;540;518400;2093
40;val_090.png;47445;960;540;518400;2110
41;val_111.png;33416;960;540;518400;1703
42;val_132.png;58284;960;540;518400;2317
43;val_130.png;57052;960;540;518400;2023
44;val_060.png;51872;960;540;518400;2006
45;val_050.png;38175;960;540;518400;1753
46;val_018.png;28246;960;540;518400;1548
47;val_058.png;98351;960;540;518400;2669
48;val_064.png;52840;960;540;518400;2231
49;val_079.png;44711;960;540;518400;1643
50;val_134.png;23300;960;540;518400;1757
51;val_065.png;48054;960;540;518400;1671
52;val_105.png;59800;960;540;518400;2321
53;val_052.png;30643;960;540;518400;1455
54;val_198.png;62659;960;540;518400;2389
55;val_189.png;51912;960;540;518400;1923
56;val_074.png;46100;960;540;518400;1844
57;val_104.png;35129;960;540;518400;1861
58;val_053.png;39416;960;540;518400;2096
59;val_099.png;56072;960;540;518400;2566
60;val_121.png;62864;960;540;518400;2331
61;val_037.png;47997;960;540;518400;2009
62;val_072.png;58406;960;540;518400;1826
63;val_194.png;49036;960;540;518400;2036
64;val_026.png;56131;960;540;518400;2154
65;val_081.png;36455;960;540;518400;1906
66;val_070.png;50171;960;540;518400;1931
67;val_125.png;101451;960;540;518400;2183
68;val_154.png;90680;960;540;518400;2576
69;val_177.png;35643;960;540;518400;1801
70;val_004.png;53898;960;540;518400;2086
71;val_128.png;40429;960;540;518400;1632
72;val_166.png;32952;960;540;518400;1621
73;val_021.png;64804;960;540;518400;2304
74;val_162.png;48691;960;540;518400;1968
75;val_094.png;47338;960;540;518400;1741
76;val_055.png;78494;960;540;518400;2342
77;val_187.png;33024;960;540;518400;1904
78;val_147.png;54991;960;540;518400;1809
79;val_073.png;55683;960;540;518400;2423
80;val_142.png;49397;960;540;518400;2209
81;val_093.png;61690;960;540;518400;2191
82;val_048.png;94756;960;540;518400;2455
83;val_089.png;62833;960;540;518400;2164
84;val_171.png;50511;960;540;518400;2047
85;val_017.png;42358;960;540;518400;1847
86;val_000.png;56175;960;540;518400;2176
87;val_118.png;27848;960;540;518400;1303
88;val_071.png;82150;960;540;518400;2311
89;val_016.png;23469;960;540;518400;1508
90;val_102.png;40846;960;540;518400;1582
91;val_108.png;33053;960;540;518400;1647
92;val_002.png;46401;960;540;518400;1719
93;val_063.png;43529;960;540;518400;2004
94;val_100.png;55493;960;540;518400;2140
95;val_040.png;26222;960;540;518400;1608
96;val_115.png;61470;960;540;518400;1990
97;val_042.png;49285;960;540;518400;2245
98;val_110.png;38901;960;540;518400;2080
99;val_197.png;45060;960;540;518400;1785
100;val_190.png;55866;960;540;518400;2223
101;val_086.png;52121;960;540;518400;2244
102;val_103.png;63742;960;540;518400;2483
103;val_041.png;33153;960;540;518400;1977
104;val_135.png;43852;960;540;518400;1825
105;val_085.png;37892;960;540;518400;1868
106;val_012.png;41332;960;540;518400;2247
107;val_010.png;36033;960;540;518400;2164
108;val_184.png;86734;960;540;518400;2459
109;val_158.png;57909;960;540;518400;1896
110;val_156.png;43487;960;540;518400;2068
111;val_088.png;22570;960;540;518400;1399
112;val_163.png;34136;960;540;518400;1902
113;val_054.png;49134;960;540;518400;1865
114;val_083.png;72033;960;540;518400;2381
115;val_028.png;67298;960;540;518400;2029
116;val_022.png;65475;960;540;518400;2362
117;val_032.png;17725;960;540;518400;1994
118;val_120.png;60457;960;540;518400;2141
119;val_191.png;69069;960;540;518400;1927
120;val_075.png;61380;960;540;518400;2355
121;val_176.png;18950;960;540;518400;1263
122;val_030.png;51372;960;540;518400;2077
123;val_188.png;57354;960;540;518400;2375
124;val_007.png;29612;960;540;518400;1839
125;val_175.png;30653;960;540;518400;1503
126;val_117.png;46693;960;540;518400;1893
127;val_144.png;40894;960;540;518400;1972
128;val_138.png;75286;960;540;518400;2387
129;val_152.png;45595;960;540;518400;2166
130;val_101.png;70150;960;540;518400;2025
131;val_161.png;49532;960;540;518400;2326
132;val_155.png;43728;960;540;518400;1991
133;val_200.png;61503;960;540;518400;2456
134;val_031.png;33093;960;540;518400;1658
135;val_133.png;60605;960;540;518400;2158
136;val_109.png;37545;960;540;518400;1765
137;val_139.png;42536;960;540;518400;2165
138;val_136.png;57705;960;540;518400;2371
139;val_036.png;30877;960;540;518400;1501
140;val_148.png;47769;960;540;518400;1745
141;val_183.png;52606;960;540;518400;2080
142;val_027.png;39518;960;540;518400;1951
143;val_013.png;34752;960;540;518400;1748
144;val_131.png;50628;960;540;518400;1948
145;val_039.png;56990;960;540;518400;1999
146;val_129.png;46867;960;540;518400;1849
147;val_119.png;52359;960;540;518400;2333
