;image;nnodes;width;height;npixels;runtime
0;val_157.png;107981;1920;1080;2073600;18575
1;val_084.png;62776;1920;1080;2073600;17431
2;val_178.png;151311;1920;1080;2073600;19497
3;val_153.png;106318;1920;1080;2073600;18291
4;val_003.png;110846;1920;1080;2073600;18093
5;val_062.png;133174;1920;1080;2073600;19342
6;val_151.png;231574;1920;1080;2073600;21513
7;val_092.png;115024;1920;1080;2073600;19989
8;val_033.png;125414;1920;1080;2073600;20068
9;val_061.png;153040;1920;1080;2073600;20188
10;val_123.png;90626;1920;1080;2073600;18217
11;val_023.png;197080;1920;1080;2073600;21523
12;val_047.png;153145;1920;1080;2073600;20997
13;val_145.png;92842;1920;1080;2073600;19004
14;val_170.png;90162;1920;1080;2073600;19408
15;val_169.png;136701;1920;1080;2073600;21675
16;val_078.png;88813;1920;1080;2073600;18417
17;val_114.png;110751;1920;1080;2073600;17746
18;val_043.png;141507;1920;1080;2073600;20710
19;val_034.png;171935;1920;1080;2073600;18962
20;val_045.png;90050;1920;1080;2073600;19093
21;val_168.png;140976;1920;1080;2073600;19879
22;val_201.png;115127;1920;1080;2073600;19300
23;val_113.png;97093;1920;1080;2073600;18708
24;val_005.png;95646;1920;1080;2073600;18884
25;val_186.png;126420;1920;1080;2073600;20301
26;val_196.png;140645;1920;1080;2073600;20024
27;val_140.png;99679;1920;1080;2073600;18187
28;val_150.png;195204;1920;1080;2073600;20988
29;val_174.png;177887;1920;1080;2073600;21100
30;val_020.png;170194;1920;1080;2073600;20534
31;val_164.png;178570;1920;1080;2073600;20602
32;val_011.png;178927;1920;1080;2073600;21834
33;val_116.png;225273;1920;1080;2073600;21296
34;val_046.png;164836;1920;1080;2073600;18950
35;val_066.png;113363;1920;1080;2073600;18098
36;val_107.png;58083;1920;1080;2073600;16687
37;val_096.png;111667;1920;1080;2073600;19551
38;val_029.png;218215;1920;1080;2073600;22952
39;val_009.png;119205;1920;1080;2073600;18638
40;val_090.png;134137;1920;1080;2073600;21337
41;val_111.png;84694;1920;1080;2073600;16000
42;val_132.png;167064;1920;1080;2073600;20407
43;val_130.png;175635;1920;1080;2073600;20156
44;val_060.png;147187;1920;1080;2073600;19248
45;val_050.png;105475;1920;1080;2073600;18454
46;val_018.png;80733;1920;1080;2073600;17358
47;val_058.png;279706;1920;1080;2073600;23906
48;val_064.png;154034;1920;1080;2073600;19543
49;val_079.png;124414;1920;1080;2073600;18406
50;val_134.png;59994;1920;1080;2073600;18413
51;val_065.png;142356;1920;1080;2073600;20341
52;val_105.png;176987;1920;1080;2073600;21070
53;val_052.png;92332;1920;1080;2073600;17669
54;val_198.png;188799;1920;1080;2073600;21044
55;val_189.png;144890;1920;1080;2073600;19518
56;val_074.png;138858;1920;1080;2073600;18427
57;val_104.png;98271;1920;1080;2073600;18040
58;val_053.png;119475;1920;1080;2073600;19218
59;val_099.png;146582;1920;1080;2073600;20300
60;val_121.png;185182;1920;1080;2073600;22285
61;val_037.png;142820;1920;1080;2073600;19982
62;val_072.png;171579;1920;1080;2073600;19883
63;val_194.png;130333;1920;1080;2073600;18448
64;val_026.png;171941;1920;1080;2073600;20501
65;val_081.png;108564;1920;1080;2073600;18670
66;val_070.png;146223;1920;1080;2073600;19226
67;val_125.png;298507;1920;1080;2073600;23114
68;val_154.png;261980;1920;1080;2073600;22357
69;val_177.png;102510;1920;1080;2073600;18642
70;val_004.png;155973;1920;1080;2073600;20567
71;val_128.png;112052;1920;1080;2073600;18444
72;val_166.png;92972;1920;1080;2073600;17756
73;val_021.png;178126;1920;1080;2073600;21233
74;val_162.png;153445;1920;1080;2073600;20197
75;val_094.png;140516;1920;1080;2073600;18910
76;val_055.png;230019;1920;1080;2073600;21827
77;val_187.png;92760;1920;1080;2073600;18649
78;val_147.png;158853;1920;1080;2073600;19272
79;val_073.png;158596;1920;1080;2073600;20980
80;val_142.png;140586;1920;1080;2073600;20223
81;val_093.png;181503;1920;1080;2073600;20703
82;val_048.png;267234;1920;1080;2073600;22800
83;val_089.png;187699;1920;1080;2073600;21351
84;val_171.png;144464;1920;1080;2073600;19700
85;val_017.png;106211;1920;1080;2073600;18864
86;val_000.png;173269;1920;1080;2073600;19834
87;val_118.png;70257;1920;1080;2073600;19066
88;val_071.png;251344;1920;1080;2073600;22572
89;val_016.png;70159;1920;1080;2073600;16835
90;val_102.png;122034;1920;1080;2073600;18267
91;val_108.png;99243;1920;1080;2073600;18502
92;val_002.png;122629;1920;1080;2073600;18298
93;val_063.png;131718;1920;1080;2073600;19216
94;val_100.png;161076;1920;1080;2073600;20290
95;val_040.png;65260;1920;1080;2073600;16859
96;val_115.png;199630;1920;1080;2073600;20152
97;val_042.png;147193;1920;1080;2073600;20008
98;val_110.png;101644;1920;1080;2073600;19592
99;val_197.png;116742;1920;1080;2073600;19337
100;val_190.png;148194;1920;1080;2073600;20384
101;val_086.png;144925;1920;1080;2073600;21112
102;val_103.png;184290;1920;1080;2073600;22316
103;val_041.png;89471;1920;1080;2073600;18388
104;val_135.png;125260;1920;1080;2073600;18743
105;val_085.png;114153;1920;1080;2073600;18507
106;val_012.png;103176;1920;1080;2073600;19271
107;val_010.png;95227;1920;1080;2073600;19536
108;val_184.png;257192;1920;1080;2073600;22827
109;val_158.png;179664;1920;1080;2073600;20678
110;val_156.png;129448;1920;1080;2073600;19602
111;val_088.png;60043;1920;1080;2073600;16967
112;val_163.png;86094;1920;1080;2073600;18550
113;val_054.png;152773;1920;1080;2073600;20189
114;val_083.png;221557;1920;1080;2073600;22908
115;val_028.png;214333;1920;1080;2073600;20729
116;val_022.png;219621;1920;1080;2073600;21586
117;val_032.png;41666;1920;1080;2073600;17491
118;val_120.png;193364;1920;1080;2073600;21318
119;val_191.png;205122;1920;1080;2073600;21724
120;val_075.png;172785;1920;1080;2073600;20849
121;val_176.png;58256;1920;1080;2073600;17262
122;val_030.png;161670;1920;1080;2073600;19569
123;val_188.png;166392;1920;1080;2073600;20811
124;val_007.png;79947;1920;1080;2073600;18280
125;val_175.png;82103;1920;1080;2073600;17747
126;val_117.png;138702;1920;1080;2073600;19023
127;val_144.png;103315;1920;1080;2073600;19407
128;val_138.png;233477;1920;1080;2073600;21895
129;val_152.png;129519;1920;1080;2073600;21128
130;val_101.png;209941;1920;1080;2073600;21158
131;val_161.png;139107;1920;1080;2073600;20800
132;val_155.png;115561;1920;1080;2073600;18725
133;val_200.png;181421;1920;1080;2073600;22167
134;val_031.png;94087;1920;1080;2073600;18283
135;val_133.png;174391;1920;1080;2073600;20086
136;val_109.png;108969;1920;1080;2073600;18527
137;val_139.png;125403;1920;1080;2073600;20781
138;val_136.png;164038;1920;1080;2073600;21978
139;val_036.png;89869;1920;1080;2073600;18615
140;val_148.png;131596;1920;1080;2073600;19223
141;val_183.png;161019;1920;1080;2073600;20312
142;val_027.png;105715;1920;1080;2073600;18044
143;val_013.png;104342;1920;1080;2073600;18088
144;val_131.png;167644;1920;1080;2073600;20297
145;val_039.png;154033;1920;1080;2073600;19766
146;val_129.png;137944;1920;1080;2073600;18971
147;val_119.png;150221;1920;1080;2073600;20147
148;val_149.png;107491;1920;1080;2073600;19296
149;val_001.png;81667;1920;1080;2073600;19458
150;val_165.png;112188;1920;1080;2073600;20394
151;val_159.png;130146;1920;1080;2073600;21086
152;val_014.png;254932;1920;1080;2073600;23003
153;val_098.png;155702;1920;1080;2073600;20269
154;val_049.png;90806;1920;1080;2073600;18106
155;val_143.png;100910;1920;1080;2073600;19429
156;val_059.png;56110;1920;1080;2073600;17801
157;val_192.png;150303;1920;1080;2073600;20979
158;val_006.png;138590;1920;1080;2073600;20007
159;val_082.png;99013;1920;1080;2073600;19270
160;val_185.png;74232;1920;1080;2073600;17666
161;val_035.png;86766;1920;1080;2073600;16963
162;val_179.png;161453;1920;1080;2073600;19998
163;val_044.png;122494;1920;1080;2073600;18665
164;val_127.png;179006;1920;1080;2073600;19846
165;val_076.png;92121;1920;1080;2073600;17280
166;val_025.png;128065;1920;1080;2073600;19138
167;val_160.png;111560;1920;1080;2073600;19072
168;val_024.png;102603;1920;1080;2073600;17716
169;val_167.png;66488;1920;1080;2073600;18194
170;val_124.png;129865;1920;1080;2073600;19231
171;val_068.png;123105;1920;1080;2073600;18605
172;val_019.png;163786;1920;1080;2073600;21781
173;val_015.png;290887;1920;1080;2073600;23819
174;val_172.png;153688;1920;1080;2073600;19192
175;val_057.png;122888;1920;1080;2073600;20533
176;val_095.png;119295;1920;1080;2073600;18007
177;val_137.png;126700;1920;1080;2073600;21660
178;val_122.png;135958;1920;1080;2073600;19446
179;val_182.png;135593;1920;1080;2073600;18700
180;val_106.png;95818;1920;1080;2073600;19147
181;val_056.png;95965;1920;1080;2073600;18313
182;val_193.png;164536;1920;1080;2073600;20786
183;val_199.png;123780;1920;1080;2073600;19973
184;val_077.png;116631;1920;1080;2073600;19397
185;val_126.png;117149;1920;1080;2073600;18743
186;val_146.png;113667;1920;1080;2073600;18653
187;val_173.png;110825;1920;1080;2073600;19192
188;val_051.png;143000;1920;1080;2073600;19535
189;val_112.png;83919;1920;1080;2073600;17980
190;val_091.png;142798;1920;1080;2073600;19599
191;val_008.png;154648;1920;1080;2073600;22006
192;val_180.png;93665;1920;1080;2073600;18337
193;val_181.png;124046;1920;1080;2073600;20635
194;val_087.png;161689;1920;1080;2073600;19111
195;val_097.png;144074;1920;1080;2073600;18862
196;val_195.png;136262;1920;1080;2073600;20035
197;val_038.png;88468;1920;1080;2073600;18128
198;val_069.png;86546;1920;1080;2073600;17966
199;val_080.png;99594;1920;1080;2073600;19060
200;val_141.png;98154;1920;1080;2073600;18585
201;val_067.png;116974;1920;1080;2073600;19390
