;image;nnodes;width;height;npixels;runtime
0;val_157.png;4858;240;135;32400;59
1;val_084.png;2161;240;135;32400;53
2;val_178.png;5455;240;135;32400;53
3;val_153.png;3586;240;135;32400;49
4;val_003.png;3914;240;135;32400;57
5;val_062.png;5275;240;135;32400;53
6;val_151.png;5113;240;135;32400;53
7;val_092.png;6350;240;135;32400;52
8;val_033.png;5275;240;135;32400;54
9;val_061.png;4619;240;135;32400;59
10;val_123.png;3917;240;135;32400;57
11;val_023.png;5782;240;135;32400;58
12;val_047.png;6986;240;135;32400;58
13;val_145.png;2959;240;135;32400;56
14;val_170.png;4306;240;135;32400;58
15;val_169.png;6427;240;135;32400;54
16;val_078.png;4083;240;135;32400;58
17;val_114.png;3012;240;135;32400;51
18;val_043.png;5985;240;135;32400;57
19;val_034.png;4681;240;135;32400;53
20;val_045.png;3966;240;135;32400;59
21;val_168.png;5485;240;135;32400;58
22;val_201.png;5766;240;135;32400;53
23;val_113.png;3992;240;135;32400;46
24;val_005.png;3828;240;135;32400;63
25;val_186.png;5621;240;135;32400;57
26;val_196.png;4384;240;135;32400;55
27;val_140.png;3968;240;135;32400;53
28;val_150.png;5071;240;135;32400;53
29;val_174.png;6254;240;135;32400;63
30;val_020.png;4738;240;135;32400;53
31;val_164.png;5887;240;135;32400;55
32;val_011.png;6265;240;135;32400;55
33;val_116.png;5751;240;135;32400;54
34;val_046.png;6600;240;135;32400;57
35;val_066.png;3020;240;135;32400;50
36;val_107.png;3279;240;135;32400;53
37;val_096.png;5246;240;135;32400;58
38;val_029.png;5482;240;135;32400;53
39;val_009.png;4400;240;135;32400;61
40;val_090.png;5282;240;135;32400;56
41;val_111.png;4267;240;135;32400;53
42;val_132.png;6170;240;135;32400;62
43;val_130.png;4908;240;135;32400;58
44;val_060.png;5366;240;135;32400;60
45;val_050.png;4291;240;135;32400;55
46;val_018.png;3534;240;135;32400;54
47;val_058.png;8548;240;135;32400;57
48;val_064.png;5326;240;135;32400;55
49;val_079.png;4675;240;135;32400;57
50;val_134.png;3117;240;135;32400;51
51;val_065.png;5351;240;135;32400;49
52;val_105.png;7020;240;135;32400;56
53;val_052.png;2723;240;135;32400;49
54;val_198.png;6143;240;135;32400;54
55;val_189.png;5062;240;135;32400;55
56;val_074.png;4165;240;135;32400;53
57;val_104.png;4878;240;135;32400;57
58;val_053.png;3996;240;135;32400;60
59;val_099.png;6489;240;135;32400;58
60;val_121.png;6483;240;135;32400;57
61;val_037.png;5452;240;135;32400;55
62;val_072.png;4958;240;135;32400;61
63;val_194.png;5629;240;135;32400;60
64;val_026.png;5175;240;135;32400;58
65;val_081.png;4308;240;135;32400;58
66;val_070.png;4661;240;135;32400;53
67;val_125.png;8174;240;135;32400;51
68;val_154.png;8094;240;135;32400;53
69;val_177.png;3651;240;135;32400;57
70;val_004.png;5307;240;135;32400;53
71;val_128.png;4301;240;135;32400;52
72;val_166.png;3806;240;135;32400;50
73;val_021.png;6773;240;135;32400;55
74;val_162.png;4456;240;135;32400;52
75;val_094.png;4399;240;135;32400;55
76;val_055.png;7149;240;135;32400;56
77;val_187.png;4191;240;135;32400;53
78;val_147.png;5077;240;135;32400;51
79;val_073.png;6098;240;135;32400;54
80;val_142.png;5609;240;135;32400;53
81;val_093.png;6572;240;135;32400;54
82;val_048.png;8267;240;135;32400;51
83;val_089.png;6195;240;135;32400;65
84;val_171.png;5519;240;135;32400;54
85;val_017.png;5807;240;135;32400;55
86;val_000.png;5182;240;135;32400;53
87;val_118.png;3367;240;135;32400;50
88;val_071.png;6723;240;135;32400;54
89;val_016.png;2803;240;135;32400;55
90;val_102.png;3831;240;135;32400;55
91;val_108.png;3672;240;135;32400;52
92;val_002.png;5296;240;135;32400;60
93;val_063.png;4197;240;135;32400;57
94;val_100.png;5336;240;135;32400;54
95;val_040.png;3590;240;135;32400;57
96;val_115.png;4887;240;135;32400;56
97;val_042.png;5547;240;135;32400;54
98;val_110.png;5057;240;135;32400;59
99;val_197.png;5214;240;135;32400;53
100;val_190.png;6236;240;135;32400;56
101;val_086.png;6136;240;135;32400;54
102;val_103.png;6397;240;135;32400;61
103;val_041.png;4312;240;135;32400;63
104;val_135.png;4479;240;135;32400;60
105;val_085.png;4166;240;135;32400;56
106;val_012.png;5650;240;135;32400;64
107;val_010.png;4968;240;135;32400;58
108;val_184.png;7477;240;135;32400;53
109;val_158.png;4524;240;135;32400;56
110;val_156.png;4109;240;135;32400;55
111;val_088.png;2883;240;135;32400;56
112;val_163.png;4584;240;135;32400;55
113;val_054.png;4521;240;135;32400;54
114;val_083.png;6107;240;135;32400;56
115;val_028.png;5611;240;135;32400;51
116;val_022.png;5368;240;135;32400;58
117;val_032.png;3615;240;135;32400;59
118;val_120.png;5153;240;135;32400;56
119;val_191.png;6070;240;135;32400;54
120;val_075.png;6123;240;135;32400;53
121;val_176.png;1477;240;135;32400;46
122;val_030.png;4599;240;135;32400;57
123;val_188.png;5490;240;135;32400;58
124;val_007.png;4273;240;135;32400;59
