;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;runtime_max_dist_opt3;speedup_non_diff;speedup_exact;speedup_max_diff;speedup_max_dist_opt2
52;52;val_105.png;7020;240;135;32400;284.6666666666667;299.3333333333333;121.0;55.333333333333336;45.333333333333336;6.279411764705882;6.602941176470588;2.6691176470588234;1.2205882352941175
53;53;val_052.png;2723;240;135;32400;202.33333333333334;231.33333333333334;85.0;50.0;43.0;4.705426356589148;5.37984496124031;1.9767441860465116;1.1627906976744187
54;54;val_198.png;6143;240;135;32400;231.66666666666666;271.6666666666667;124.66666666666667;54.666666666666664;44.666666666666664;5.186567164179104;6.0820895522388065;2.7910447761194033;1.2238805970149254
55;55;val_189.png;5062;240;135;32400;202.66666666666666;264.0;106.33333333333333;55.333333333333336;45.666666666666664;4.437956204379562;5.781021897810219;2.3284671532846715;1.2116788321167884
56;56;val_074.png;4165;240;135;32400;188.0;245.66666666666666;100.0;52.333333333333336;43.666666666666664;4.305343511450382;5.625954198473282;2.290076335877863;1.1984732824427482
57;57;val_104.png;4878;240;135;32400;184.0;238.0;102.0;57.333333333333336;47.333333333333336;3.8873239436619715;5.028169014084507;2.1549295774647885;1.2112676056338028
58;58;val_053.png;3996;240;135;32400;256.6666666666667;266.3333333333333;114.66666666666667;59.0;47.333333333333336;5.422535211267606;5.626760563380281;2.4225352112676055;1.2464788732394365
59;59;val_099.png;6489;240;135;32400;274.0;290.3333333333333;128.66666666666666;58.333333333333336;47.666666666666664;5.748251748251748;6.090909090909091;2.699300699300699;1.223776223776224
60;60;val_121.png;6483;240;135;32400;275.0;290.0;122.33333333333333;56.666666666666664;46.0;5.978260869565218;6.304347826086956;2.6594202898550723;1.2318840579710144
61;61;val_037.png;5452;240;135;32400;228.33333333333334;274.6666666666667;113.33333333333333;55.0;44.666666666666664;5.111940298507463;6.1492537313432845;2.537313432835821;1.2313432835820897
62;62;val_072.png;4958;240;135;32400;182.0;227.0;103.33333333333333;61.333333333333336;48.666666666666664;3.7397260273972606;4.664383561643836;2.1232876712328768;1.2602739726027399
63;63;val_194.png;5629;240;135;32400;208.66666666666666;244.33333333333334;104.0;59.333333333333336;48.0;4.347222222222222;5.090277777777778;2.1666666666666665;1.2361111111111112
64;64;val_026.png;5175;240;135;32400;245.66666666666666;273.6666666666667;114.0;56.666666666666664;46.666666666666664;5.264285714285714;5.864285714285715;2.442857142857143;1.2142857142857142
65;65;val_081.png;4308;240;135;32400;211.0;254.0;105.0;57.333333333333336;47.333333333333336;4.457746478873239;5.366197183098591;2.2183098591549295;1.2112676056338028
66;66;val_070.png;4661;240;135;32400;223.33333333333334;253.33333333333334;107.66666666666667;55.333333333333336;46.0;4.855072463768116;5.507246376811595;2.3405797101449277;1.2028985507246377
67;67;val_125.png;8174;240;135;32400;232.66666666666666;286.6666666666667;113.0;50.333333333333336;41.666666666666664;5.5840000000000005;6.880000000000001;2.712;1.2080000000000002
68;68;val_154.png;8094;240;135;32400;284.3333333333333;281.6666666666667;124.0;51.0;43.0;6.612403100775193;6.550387596899225;2.883720930232558;1.186046511627907
69;69;val_177.png;3651;240;135;32400;223.66666666666666;234.66666666666666;98.66666666666667;56.0;45.666666666666664;4.897810218978102;5.138686131386861;2.1605839416058394;1.2262773722627738
70;70;val_004.png;5307;240;135;32400;245.0;278.3333333333333;114.33333333333333;52.333333333333336;43.0;5.6976744186046515;6.4728682170542635;2.6589147286821704;1.2170542635658916
71;71;val_128.png;4301;240;135;32400;194.0;248.66666666666666;96.66666666666667;52.666666666666664;42.333333333333336;4.582677165354331;5.874015748031495;2.283464566929134;1.2440944881889762
72;72;val_166.png;3806;240;135;32400;179.66666666666666;243.0;92.0;50.0;41.0;4.382113821138211;5.926829268292683;2.2439024390243905;1.2195121951219512
73;73;val_021.png;6773;240;135;32400;263.0;268.3333333333333;115.33333333333333;56.0;47.333333333333336;5.556338028169014;5.669014084507041;2.436619718309859;1.1830985915492958
74;74;val_162.png;4456;240;135;32400;249.0;261.0;110.66666666666667;50.666666666666664;43.333333333333336;5.746153846153846;6.023076923076923;2.5538461538461537;1.169230769230769
75;75;val_094.png;4399;240;135;32400;185.0;250.33333333333334;101.33333333333333;56.666666666666664;45.0;4.111111111111111;5.562962962962963;2.2518518518518515;1.2592592592592593
76;76;val_055.png;7149;240;135;32400;266.0;279.0;126.66666666666667;57.666666666666664;49.0;5.428571428571429;5.6938775510204085;2.5850340136054424;1.1768707482993197
77;77;val_187.png;4191;240;135;32400;224.0;261.0;111.66666666666667;50.666666666666664;44.0;5.090909090909091;5.931818181818182;2.537878787878788;1.1515151515151514
78;78;val_147.png;5077;240;135;32400;197.0;252.0;96.33333333333333;50.333333333333336;43.666666666666664;4.511450381679389;5.770992366412214;2.2061068702290076;1.1526717557251909
79;79;val_073.png;6098;240;135;32400;270.6666666666667;294.0;131.0;55.333333333333336;47.0;5.758865248226951;6.25531914893617;2.7872340425531914;1.1773049645390072
80;80;val_142.png;5609;240;135;32400;234.33333333333334;280.3333333333333;118.33333333333333;53.666666666666664;45.333333333333336;5.169117647058823;6.183823529411764;2.6102941176470584;1.1838235294117645
81;81;val_093.png;6572;240;135;32400;250.33333333333334;279.3333333333333;107.33333333333333;53.333333333333336;45.333333333333336;5.522058823529411;6.161764705882352;2.367647058823529;1.1764705882352942
82;82;val_048.png;8267;240;135;32400;275.0;294.6666666666667;121.33333333333333;51.333333333333336;43.333333333333336;6.346153846153846;6.8;2.8;1.1846153846153846
83;83;val_089.png;6195;240;135;32400;262.3333333333333;290.0;120.0;63.666666666666664;50.666666666666664;5.177631578947368;5.723684210526316;2.368421052631579;1.256578947368421
84;84;val_171.png;5519;240;135;32400;227.0;268.6666666666667;112.66666666666667;54.666666666666664;46.666666666666664;4.864285714285715;5.757142857142858;2.4142857142857146;1.1714285714285715
85;85;val_017.png;5807;240;135;32400;180.66666666666666;263.3333333333333;101.0;52.333333333333336;44.333333333333336;4.075187969924811;5.93984962406015;2.2781954887218046;1.1804511278195489
86;86;val_000.png;5182;240;135;32400;231.33333333333334;258.0;110.0;50.0;43.333333333333336;5.338461538461538;5.953846153846153;2.5384615384615383;1.1538461538461537
87;87;val_118.png;3367;240;135;32400;160.66666666666666;240.66666666666666;79.33333333333333;49.0;40.666666666666664;3.9508196721311477;5.918032786885246;1.9508196721311475;1.2049180327868854
88;88;val_071.png;6723;240;135;32400;280.6666666666667;275.6666666666667;115.0;54.333333333333336;45.0;6.237037037037037;6.125925925925927;2.5555555555555554;1.2074074074074075
89;89;val_016.png;2803;240;135;32400;207.0;232.33333333333334;91.33333333333333;53.333333333333336;45.333333333333336;4.566176470588235;5.125;2.014705882352941;1.1764705882352942
90;90;val_102.png;3831;240;135;32400;202.33333333333334;252.66666666666666;97.0;57.333333333333336;46.666666666666664;4.335714285714286;5.414285714285715;2.0785714285714287;1.2285714285714286
91;91;val_108.png;3672;240;135;32400;196.0;235.66666666666666;101.0;53.333333333333336;45.333333333333336;4.323529411764706;5.198529411764706;2.2279411764705883;1.1764705882352942
92;92;val_002.png;5296;240;135;32400;161.0;237.0;94.33333333333333;57.333333333333336;45.0;3.577777777777778;5.266666666666667;2.096296296296296;1.2740740740740741
93;93;val_063.png;4197;240;135;32400;232.33333333333334;261.3333333333333;113.0;57.666666666666664;47.0;4.943262411347518;5.560283687943262;2.404255319148936;1.226950354609929
94;94;val_100.png;5336;240;135;32400;238.0;264.3333333333333;113.33333333333333;54.333333333333336;44.666666666666664;5.328358208955224;5.917910447761194;2.537313432835821;1.2164179104477613
95;95;val_040.png;3590;240;135;32400;163.0;225.0;91.66666666666667;55.0;44.666666666666664;3.6492537313432836;5.037313432835822;2.0522388059701493;1.2313432835820897
96;96;val_115.png;4887;240;135;32400;225.0;253.66666666666666;106.66666666666667;55.333333333333336;46.0;4.891304347826087;5.5144927536231885;2.318840579710145;1.2028985507246377
97;97;val_042.png;5547;240;135;32400;256.6666666666667;286.6666666666667;123.66666666666667;55.0;48.333333333333336;5.310344827586207;5.931034482758621;2.5586206896551724;1.1379310344827587
98;98;val_110.png;5057;240;135;32400;242.0;279.6666666666667;121.0;58.333333333333336;45.666666666666664;5.299270072992701;6.124087591240877;2.6496350364963503;1.2773722627737227
99;99;val_197.png;5214;240;135;32400;191.0;258.3333333333333;101.33333333333333;52.666666666666664;41.333333333333336;4.620967741935484;6.249999999999999;2.451612903225806;1.2741935483870968
100;100;val_190.png;6236;240;135;32400;264.6666666666667;290.3333333333333;121.33333333333333;54.666666666666664;48.0;5.513888888888889;6.048611111111111;2.5277777777777777;1.1388888888888888
101;101;val_086.png;6136;240;135;32400;298.6666666666667;291.6666666666667;123.66666666666667;54.333333333333336;42.0;7.111111111111112;6.944444444444445;2.9444444444444446;1.2936507936507937
102;102;val_103.png;6397;240;135;32400;324.6666666666667;296.0;129.33333333333334;60.666666666666664;49.0;6.625850340136055;6.040816326530612;2.6394557823129254;1.2380952380952381
103;103;val_041.png;4312;240;135;32400;216.0;263.3333333333333;113.0;59.0;46.333333333333336;4.661870503597122;5.683453237410071;2.4388489208633093;1.2733812949640286
104;104;val_135.png;4479;240;135;32400;177.0;237.33333333333334;103.33333333333333;55.333333333333336;45.666666666666664;3.8759124087591244;5.197080291970804;2.2627737226277373;1.2116788321167884
105;105;val_085.png;4166;240;135;32400;189.33333333333334;229.33333333333334;100.0;55.0;44.666666666666664;4.238805970149254;5.134328358208956;2.238805970149254;1.2313432835820897
106;106;val_012.png;5650;240;135;32400;232.66666666666666;276.0;125.66666666666667;62.333333333333336;52.0;4.4743589743589745;5.3076923076923075;2.416666666666667;1.1987179487179487
107;107;val_010.png;4968;240;135;32400;242.33333333333334;277.3333333333333;126.0;58.0;46.666666666666664;5.192857142857143;5.942857142857143;2.7;1.2428571428571429
108;108;val_184.png;7477;240;135;32400;289.3333333333333;294.6666666666667;130.0;53.0;44.0;6.575757575757575;6.696969696969697;2.9545454545454546;1.2045454545454546
109;109;val_158.png;4524;240;135;32400;248.66666666666666;272.3333333333333;109.33333333333333;56.0;47.0;5.290780141843971;5.794326241134751;2.326241134751773;1.1914893617021276
110;110;val_156.png;4109;240;135;32400;234.0;271.0;111.66666666666667;55.333333333333336;45.666666666666664;5.124087591240876;5.934306569343066;2.445255474452555;1.2116788321167884
111;111;val_088.png;2883;240;135;32400;183.66666666666666;232.66666666666666;85.0;53.666666666666664;45.666666666666664;4.021897810218978;5.094890510948905;1.8613138686131387;1.1751824817518248
112;112;val_163.png;4584;240;135;32400;222.33333333333334;265.0;112.66666666666667;54.333333333333336;44.333333333333336;5.015037593984962;5.977443609022556;2.5413533834586466;1.2255639097744362
113;113;val_054.png;4521;240;135;32400;225.66666666666666;255.33333333333334;106.33333333333333;54.333333333333336;45.333333333333336;4.977941176470588;5.63235294117647;2.3455882352941173;1.1985294117647058
114;114;val_083.png;6107;240;135;32400;245.66666666666666;271.6666666666667;121.66666666666667;55.333333333333336;47.0;5.2269503546099285;5.780141843971632;2.5886524822695036;1.1773049645390072
115;115;val_028.png;5611;240;135;32400;212.33333333333334;269.0;110.33333333333333;52.0;42.333333333333336;5.015748031496063;6.354330708661417;2.606299212598425;1.2283464566929134
116;116;val_022.png;5368;240;135;32400;256.0;279.0;120.66666666666667;58.333333333333336;46.333333333333336;5.525179856115107;6.0215827338129495;2.6043165467625897;1.2589928057553956
117;117;val_032.png;3615;240;135;32400;246.0;245.66666666666666;111.0;58.0;49.0;5.020408163265306;5.01360544217687;2.2653061224489797;1.183673469387755
118;118;val_120.png;5153;240;135;32400;257.6666666666667;273.3333333333333;110.33333333333333;55.333333333333336;46.666666666666664;5.521428571428572;5.857142857142857;2.3642857142857143;1.1857142857142857
119;119;val_191.png;6070;240;135;32400;245.33333333333334;279.3333333333333;112.66666666666667;57.0;49.0;5.006802721088436;5.700680272108843;2.2993197278911564;1.163265306122449
120;120;val_075.png;6123;240;135;32400;279.0;286.3333333333333;122.0;54.666666666666664;46.333333333333336;6.0215827338129495;6.1798561151079126;2.633093525179856;1.1798561151079137
121;121;val_176.png;1477;240;135;32400;232.66666666666666;202.0;72.33333333333333;46.666666666666664;40.0;5.816666666666666;5.05;1.8083333333333331;1.1666666666666665
122;122;val_030.png;4599;240;135;32400;233.0;252.33333333333334;109.33333333333333;56.333333333333336;45.666666666666664;5.102189781021898;5.525547445255475;2.394160583941606;1.2335766423357666
123;123;val_188.png;5490;240;135;32400;251.33333333333334;280.0;121.33333333333333;57.0;45.0;5.5851851851851855;6.222222222222222;2.696296296296296;1.2666666666666666
124;124;val_007.png;4273;240;135;32400;209.0;253.33333333333334;102.66666666666667;58.0;46.333333333333336;4.510791366906474;5.467625899280575;2.2158273381294964;1.2517985611510791
125;125;val_175.png;3821;240;135;32400;165.0;246.33333333333334;89.33333333333333;48.333333333333336;40.0;4.125;6.158333333333333;2.2333333333333334;1.2083333333333335
126;126;val_117.png;4456;240;135;32400;236.0;251.66666666666666;103.66666666666667;55.0;48.0;4.916666666666667;5.243055555555555;2.1597222222222223;1.1458333333333333
127;127;val_144.png;4364;240;135;32400;248.0;269.6666666666667;107.33333333333333;56.333333333333336;46.333333333333336;5.35251798561151;5.820143884892087;2.316546762589928;1.2158273381294964
128;128;val_138.png;6070;240;135;32400;262.0;283.0;118.33333333333333;56.333333333333336;47.0;5.574468085106383;6.0212765957446805;2.5177304964539005;1.198581560283688
129;129;val_152.png;5434;240;135;32400;238.0;268.0;119.0;58.333333333333336;50.0;4.76;5.36;2.38;1.1666666666666667
130;130;val_101.png;5449;240;135;32400;240.0;269.3333333333333;108.33333333333333;53.0;44.0;5.454545454545454;6.121212121212121;2.462121212121212;1.2045454545454546
131;131;val_161.png;5096;240;135;32400;239.66666666666666;273.6666666666667;120.66666666666667;59.333333333333336;50.0;4.793333333333333;5.473333333333334;2.4133333333333336;1.1866666666666668
132;132;val_155.png;4997;240;135;32400;204.0;251.66666666666666;107.0;57.666666666666664;46.0;4.434782608695652;5.471014492753623;2.3260869565217392;1.2536231884057971
133;133;val_200.png;5943;240;135;32400;241.66666666666666;281.3333333333333;125.33333333333333;57.0;48.0;5.034722222222222;5.861111111111111;2.611111111111111;1.1875
134;134;val_031.png;3922;240;135;32400;218.0;247.66666666666666;96.66666666666667;51.666666666666664;43.666666666666664;4.992366412213741;5.67175572519084;2.2137404580152675;1.183206106870229
135;135;val_133.png;6127;240;135;32400;211.0;270.6666666666667;114.33333333333333;55.666666666666664;46.333333333333336;4.553956834532374;5.841726618705036;2.4676258992805753;1.2014388489208632
136;136;val_109.png;4147;240;135;32400;213.66666666666666;251.0;98.66666666666667;53.666666666666664;47.666666666666664;4.4825174825174825;5.265734265734266;2.06993006993007;1.1258741258741258
137;137;val_139.png;5172;240;135;32400;236.0;273.6666666666667;115.0;54.333333333333336;45.333333333333336;5.205882352941177;6.036764705882353;2.536764705882353;1.1985294117647058
138;138;val_136.png;6425;240;135;32400;279.0;284.3333333333333;120.33333333333333;56.333333333333336;49.666666666666664;5.617449664429531;5.724832214765101;2.422818791946309;1.1342281879194631
139;139;val_036.png;3674;240;135;32400;195.66666666666666;239.0;88.33333333333333;56.0;45.666666666666664;4.2846715328467155;5.233576642335767;1.9343065693430657;1.2262773722627738
140;140;val_148.png;5385;240;135;32400;193.33333333333334;239.33333333333334;105.33333333333333;64.0;52.666666666666664;3.6708860759493676;4.544303797468355;2.0;1.2151898734177216
141;141;val_183.png;4667;240;135;32400;247.66666666666666;267.0;113.0;52.333333333333336;46.0;5.384057971014492;5.804347826086956;2.4565217391304346;1.1376811594202898
142;142;val_027.png;4958;240;135;32400;197.66666666666666;242.66666666666666;113.33333333333333;62.666666666666664;53.0;3.729559748427673;4.578616352201258;2.138364779874214;1.1823899371069182
143;143;val_013.png;3628;240;135;32400;207.33333333333334;244.0;98.33333333333333;58.0;46.333333333333336;4.474820143884892;5.266187050359712;2.122302158273381;1.2517985611510791
144;144;val_131.png;3848;240;135;32400;258.3333333333333;258.6666666666667;107.66666666666667;53.666666666666664;44.666666666666664;5.7835820895522385;5.791044776119404;2.41044776119403;1.2014925373134329
145;145;val_039.png;5852;240;135;32400;214.33333333333334;256.3333333333333;108.66666666666667;57.0;46.333333333333336;4.625899280575539;5.532374100719424;2.3453237410071943;1.2302158273381294
146;146;val_129.png;4601;240;135;32400;195.33333333333334;255.33333333333334;104.33333333333333;56.333333333333336;45.333333333333336;4.3088235294117645;5.63235294117647;2.301470588235294;1.2426470588235294
147;147;val_119.png;5806;240;135;32400;231.33333333333334;277.6666666666667;122.66666666666667;58.333333333333336;47.666666666666664;4.853146853146853;5.825174825174826;2.5734265734265738;1.223776223776224
148;148;val_149.png;4674;240;135;32400;243.33333333333334;270.6666666666667;111.0;52.0;43.0;5.658914728682171;6.294573643410853;2.5813953488372094;1.2093023255813953
149;149;val_001.png;4729;240;135;32400;187.33333333333334;251.33333333333334;100.33333333333333;57.333333333333336;50.0;3.746666666666667;5.026666666666667;2.0066666666666664;1.1466666666666667
150;150;val_165.png;4381;240;135;32400;240.66666666666666;268.3333333333333;107.0;54.333333333333336;43.0;5.596899224806202;6.240310077519379;2.488372093023256;1.2635658914728682
151;151;val_159.png;4649;240;135;32400;240.33333333333334;270.0;112.0;55.333333333333336;44.333333333333336;5.421052631578947;6.090225563909774;2.526315789473684;1.2481203007518797
152;152;val_014.png;7515;240;135;32400;271.3333333333333;295.6666666666667;125.0;54.0;46.666666666666664;5.814285714285714;6.335714285714286;2.678571428571429;1.1571428571428573
153;153;val_098.png;4908;240;135;32400;243.0;275.6666666666667;120.33333333333333;57.666666666666664;48.666666666666664;4.993150684931507;5.664383561643836;2.4726027397260273;1.1849315068493151
154;154;val_049.png;4197;240;135;32400;190.0;251.0;96.33333333333333;54.333333333333336;46.0;4.130434782608695;5.456521739130435;2.0942028985507246;1.1811594202898552
155;155;val_143.png;3539;240;135;32400;200.33333333333334;250.0;102.33333333333333;55.666666666666664;49.666666666666664;4.033557046979866;5.033557046979866;2.0604026845637584;1.1208053691275168
156;156;val_059.png;3114;240;135;32400;208.33333333333334;239.0;104.0;55.0;46.333333333333336;4.496402877697841;5.158273381294964;2.2446043165467624;1.1870503597122302
157;157;val_192.png;6063;240;135;32400;294.0;289.6666666666667;137.0;68.33333333333333;54.333333333333336;5.411042944785276;5.331288343558282;2.521472392638037;1.2576687116564416
158;158;val_006.png;6648;240;135;32400;240.0;281.0;119.66666666666667;49.0;43.333333333333336;5.538461538461538;6.484615384615385;2.7615384615384615;1.1307692307692307
159;159;val_082.png;5104;240;135;32400;248.33333333333334;268.3333333333333;121.66666666666667;57.666666666666664;47.333333333333336;5.246478873239437;5.669014084507041;2.5704225352112675;1.2183098591549295
