;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;runtime_max_dist_opt3;speedup_non_diff;speedup_exact;speedup_max_diff;speedup_max_dist_opt2
58;58;val_053.png;39416;960;540;518400;4463.0;4551.0;2092.6666666666665;1230.6666666666667;972.6666666666666;4.588416723783413;4.678889650445511;2.151473612063057;1.26525017135024
59;59;val_099.png;56072;960;540;518400;4188.333333333333;4897.0;2577.0;1334.6666666666667;1053.6666666666667;3.9750079088895913;4.647579879784878;2.445745017399557;1.2666877570389117
60;60;val_121.png;62864;960;540;518400;4358.0;5011.666666666667;2339.0;1144.0;921.0;4.731813246471227;5.441549040897575;2.539630836047774;1.242128121606949
61;61;val_037.png;47997;960;540;518400;3929.0;4679.0;2018.6666666666667;1112.0;882.3333333333334;4.4529656214582545;5.302984510766906;2.287873063845863;1.2602946732149602
62;62;val_072.png;58406;960;540;518400;3688.3333333333335;4450.666666666667;1828.6666666666667;1055.0;836.0;4.4118819776714515;5.323763955342903;2.1874003189792663;1.2619617224880382
63;63;val_194.png;49036;960;540;518400;3771.6666666666665;4277.333333333333;2044.6666666666667;1136.3333333333333;901.6666666666666;4.182994454713493;4.743807763401109;2.267652495378928;1.2602587800369685
64;64;val_026.png;56131;960;540;518400;4564.333333333333;4848.666666666667;2158.6666666666665;1144.6666666666667;916.3333333333334;4.981084030556565;5.291378683157512;2.3557657329938158;1.2491815205529284
65;65;val_081.png;36455;960;540;518400;3714.6666666666665;4376.333333333333;1912.0;1132.6666666666667;887.6666666666666;4.184754036800601;4.930153961697334;2.153961697333834;1.2760045061960197
66;66;val_070.png;50171;960;540;518400;4052.0;4497.666666666667;1936.3333333333333;1057.3333333333333;841.3333333333334;4.816164817749604;5.345879556259905;2.3015055467511885;1.2567353407290014
67;67;val_125.png;101451;960;540;518400;4053.0;5392.666666666667;2184.0;1012.0;834.6666666666666;4.855830670926518;6.4608626198083074;2.6166134185303513;1.2124600638977636
68;68;val_154.png;90680;960;540;518400;4754.333333333333;5355.0;2572.0;1149.6666666666667;930.3333333333334;5.110354711572913;5.7560014331780724;2.764600501612325;1.2357577929057686
69;69;val_177.png;35643;960;540;518400;3940.6666666666665;4171.333333333333;1803.0;1078.6666666666667;854.0;4.6143637782982045;4.884465261514442;2.111241217798595;1.2630757220921156
70;70;val_004.png;53898;960;540;518400;4433.666666666667;4903.333333333333;2090.6666666666665;1069.3333333333333;860.6666666666666;5.1514329976762205;5.69713400464756;2.429124709527498;1.2424477149496513
71;71;val_128.png;40429;960;540;518400;3404.3333333333335;4269.0;1634.3333333333333;934.6666666666666;738.6666666666666;4.60875451263538;5.779332129963899;2.2125451263537905;1.2653429602888087
72;72;val_166.png;32952;960;540;518400;3078.6666666666665;4121.0;1623.0;946.0;756.0;4.072310405643739;5.451058201058201;2.1468253968253967;1.2513227513227514
73;73;val_021.png;64804;960;540;518400;4507.666666666667;4906.333333333333;2322.3333333333335;1279.0;1026.6666666666667;4.390584415584415;4.778896103896103;2.262012987012987;1.2457792207792207
74;74;val_162.png;48691;960;540;518400;4507.0;4642.666666666667;1969.0;1018.3333333333334;814.3333333333334;5.534588620548505;5.701187065083913;2.417928776094965;1.2505116659844453
75;75;val_094.png;47338;960;540;518400;3357.3333333333335;4432.0;1746.0;987.6666666666666;791.0;4.244416350611041;5.6030341340075855;2.2073324905183314;1.2486304256215761
76;76;val_055.png;78494;960;540;518400;4462.333333333333;5344.666666666667;2346.0;1220.6666666666667;980.3333333333334;4.551853111186671;5.451887113226793;2.393063583815029;1.245154709282557
77;77;val_187.png;33024;960;540;518400;3871.6666666666665;4360.666666666667;1908.3333333333333;1040.6666666666667;830.6666666666666;4.66091492776886;5.249598715890851;2.297351524879615;1.252808988764045
78;78;val_147.png;54991;960;540;518400;3551.3333333333335;4417.0;1798.0;938.0;763.3333333333334;4.652401746724891;5.786462882096069;2.3554585152838428;1.22882096069869
79;79;val_073.png;55683;960;540;518400;4261.666666666667;5027.333333333333;2424.6666666666665;1251.6666666666667;997.6666666666666;4.271633812228534;5.039091212829937;2.430337454059472;1.2545940527898432
80;80;val_142.png;49397;960;540;518400;4181.666666666667;4850.0;2212.3333333333335;1194.0;937.0;4.462824617573817;5.176093916755603;2.36108146567058;1.2742796157950906
81;81;val_093.png;61690;960;540;518400;3976.6666666666665;4899.666666666667;2192.3333333333335;1183.0;952.0;4.177170868347339;5.146708683473389;2.302871148459384;1.2426470588235294
82;82;val_048.png;94756;960;540;518400;4785.666666666667;5512.666666666667;2459.3333333333335;1150.0;926.6666666666666;5.164388489208633;5.948920863309353;2.6539568345323743;1.2410071942446044
83;83;val_089.png;62833;960;540;518400;4114.666666666667;5083.333333333333;2161.0;1152.3333333333333;925.0;4.448288288288289;5.495495495495495;2.3362162162162163;1.2457657657657657
84;84;val_171.png;50511;960;540;518400;4003.0;4681.666666666667;2046.0;1035.6666666666667;827.0;4.840386940749697;5.661023780733576;2.4740024183796856;1.2523176138653769
85;85;val_017.png;42358;960;540;518400;3161.0;4515.333333333333;1850.3333333333333;1056.3333333333333;843.3333333333334;3.7482213438735177;5.354150197628458;2.1940711462450593;1.2525691699604742
86;86;val_000.png;56175;960;540;518400;4151.333333333333;4648.0;2153.3333333333335;1112.6666666666667;902.0;4.602365114560236;5.1529933481153;2.387287509238729;1.2335550628233556
87;87;val_118.png;27848;960;540;518400;2815.3333333333335;4320.666666666667;1301.0;779.3333333333334;630.6666666666666;4.464059196617336;6.850951374207189;2.0628964059196617;1.2357293868921777
88;88;val_071.png;82150;960;540;518400;4759.333333333333;5349.666666666667;2317.6666666666665;1127.6666666666667;913.3333333333334;5.210948905109489;5.857299270072993;2.537591240875912;1.2346715328467153
89;89;val_016.png;23469;960;540;518400;3594.6666666666665;3900.6666666666665;1505.3333333333333;934.3333333333334;734.0;4.897366030881017;5.3142597638510445;2.05086285195277;1.2729336966394187
90;90;val_102.png;40846;960;540;518400;3437.6666666666665;4261.666666666667;1585.6666666666667;934.0;748.0;4.5958110516934045;5.697415329768272;2.1198752228163995;1.2486631016042782
91;91;val_108.png;33053;960;540;518400;3472.0;4117.666666666667;1644.0;915.3333333333334;724.3333333333334;4.793373216751035;5.684767602393006;2.2696732627703633;1.2636907501150483
92;92;val_002.png;46401;960;540;518400;2843.3333333333335;4244.666666666667;1722.0;998.3333333333334;791.3333333333334;3.5930918281381636;5.363942712721146;2.176074136478517;1.2615838247683235
93;93;val_063.png;43529;960;540;518400;4073.6666666666665;4543.666666666667;2002.3333333333333;1084.3333333333333;879.3333333333334;4.63267626990144;5.167172100075815;2.2771038665655796;1.233131159969674
94;94;val_100.png;55493;960;540;518400;4411.666666666667;4785.666666666667;2137.6666666666665;1110.0;890.0;4.9569288389513115;5.377153558052435;2.4018726591760298;1.247191011235955
95;95;val_040.png;26222;960;540;518400;2883.3333333333335;3905.3333333333335;1611.0;991.3333333333334;791.0;3.6451748841129374;4.937210282343026;2.0366624525916563;1.2532659081331647
96;96;val_115.png;61470;960;540;518400;4181.666666666667;4645.333333333333;1981.3333333333333;1063.6666666666667;852.0;4.908059467918624;5.452269170579029;2.325508607198748;1.2484350547730831
97;97;val_042.png;49285;960;540;518400;4448.0;4812.333333333333;2251.0;1214.0;959.6666666666666;4.634942688433484;5.014588398749566;2.345606113233762;1.265022577283779
98;98;val_110.png;38901;960;540;518400;4194.666666666667;4747.666666666667;2085.0;1156.6666666666667;916.3333333333334;4.577664605311022;5.181156784285195;2.2753728628592214;1.2622771917060749
99;99;val_197.png;45060;960;540;518400;3512.0;4539.666666666667;1782.6666666666667;958.0;776.3333333333334;4.523829969944182;5.8475740661227995;2.296264491197939;1.2340060111635895
100;100;val_190.png;55866;960;540;518400;4013.3333333333335;5223.0;2238.0;1135.6666666666667;915.6666666666666;4.382963232617401;5.704040771751002;2.444120859119039;1.2402621041135786
101;101;val_086.png;52121;960;540;518400;4848.333333333333;5079.333333333333;2255.0;1137.6666666666667;908.3333333333334;5.337614678899082;5.591926605504587;2.4825688073394496;1.2524770642201835
102;102;val_103.png;63742;960;540;518400;5418.333333333333;5576.333333333333;2487.6666666666665;1286.3333333333333;1036.6666666666667;5.22668810289389;5.3790996784565905;2.3996784565916394;1.2408360128617362
103;103;val_041.png;33153;960;540;518400;3650.0;4398.0;1981.0;1120.6666666666667;891.0;4.09652076318743;4.936026936026936;2.22334455667789;1.257762813318369
104;104;val_135.png;43852;960;540;518400;3363.0;4274.333333333333;1827.3333333333333;1021.3333333333334;819.6666666666666;4.102887352582351;5.214721431476209;2.2293615290768605;1.2460349735664906
105;105;val_085.png;37892;960;540;518400;3438.0;4157.0;1875.6666666666667;1066.6666666666667;827.0;4.157194679564691;5.026602176541717;2.2680370818218463;1.2898024989923418
106;106;val_012.png;41332;960;540;518400;4128.666666666667;4608.666666666667;2256.0;1187.3333333333333;938.6666666666666;4.398437500000001;4.909801136363637;2.403409090909091;1.2649147727272727
107;107;val_010.png;36033;960;540;518400;4201.0;4643.666666666667;2168.0;1221.6666666666667;973.0;4.3175745118191164;4.772524837273039;2.228160328879753;1.2555669749914355
108;108;val_184.png;86734;960;540;518400;4873.666666666667;5498.0;2459.6666666666665;1185.6666666666667;960.3333333333334;5.07497396737244;5.725095452967719;2.5612634501909057;1.2346407497396739
109;109;val_158.png;57909;960;540;518400;4417.0;4936.0;1894.6666666666667;989.3333333333334;798.6666666666666;5.5304674457429055;6.180300500834725;2.3722871452420704;1.2387312186978299
110;110;val_156.png;43487;960;540;518400;4156.0;4620.333333333333;2066.3333333333335;1161.0;903.3333333333334;4.600738007380073;5.1147601476014755;2.2874538745387456;1.285239852398524
111;111;val_088.png;22570;960;540;518400;3210.3333333333335;3929.0;1396.6666666666667;911.6666666666666;705.6666666666666;4.549362305148796;5.56778460085026;1.9792158715162969;1.2919225318847425
112;112;val_163.png;34136;960;540;518400;3871.6666666666665;4427.666666666667;1906.6666666666667;1027.3333333333333;815.6666666666666;4.746628524724152;5.428279525950144;2.3375561912545977;1.2595014303228442
113;113;val_054.png;49134;960;540;518400;4246.666666666667;4710.0;1863.0;950.6666666666666;758.3333333333334;5.6000000000000005;6.21098901098901;2.4567032967032967;1.2536263736263735
114;114;val_083.png;72033;960;540;518400;4588.0;5091.333333333333;2394.0;1213.3333333333333;971.0;4.7250257466529355;5.2433916924133195;2.465499485066941;1.249570889117748
115;115;val_028.png;67298;960;540;518400;3881.0;4872.0;2034.6666666666667;1065.6666666666667;853.3333333333334;4.548046875;5.709375;2.384375;1.248828125
116;116;val_022.png;65475;960;540;518400;4750.0;5035.666666666667;2364.0;1223.3333333333333;966.6666666666666;4.913793103448276;5.209310344827586;2.4455172413793105;1.2655172413793103
117;117;val_032.png;17725;960;540;518400;4087.3333333333335;3985.0;1992.0;1218.6666666666667;953.6666666666666;4.285914016078294;4.17860887801468;2.0887801468018177;1.2778748689269488
118;118;val_120.png;60457;960;540;518400;4904.0;5066.0;2139.6666666666665;1127.3333333333333;892.3333333333334;5.4957041464325735;5.677250653716847;2.3978333955920803;1.2633545013074337
119;119;val_191.png;69069;960;540;518400;4610.333333333333;5146.666666666667;1926.0;1051.3333333333333;836.6666666666666;5.510358565737052;6.151394422310758;2.3019920318725102;1.256573705179283
120;120;val_075.png;61380;960;540;518400;4545.333333333333;5015.333333333333;2362.3333333333335;1207.3333333333333;962.0;4.7248787248787245;5.213444213444213;2.455647955647956;1.255024255024255
121;121;val_176.png;18950;960;540;518400;4311.666666666667;3820.0;1266.6666666666667;805.6666666666666;637.3333333333334;6.765167364016737;5.993723849372385;1.9874476987447698;1.2641213389121337
122;122;val_030.png;51372;960;540;518400;4152.666666666667;4527.333333333333;2074.3333333333335;1070.6666666666667;856.6666666666666;4.847470817120623;5.284824902723735;2.421400778210117;1.2498054474708173
123;123;val_188.png;57354;960;540;518400;4603.0;4954.666666666667;2374.3333333333335;1202.3333333333333;968.3333333333334;4.753528399311532;5.1166953528399315;2.4519793459552495;1.2416523235800343
124;124;val_007.png;29612;960;540;518400;3686.0;4295.666666666667;1834.6666666666667;1123.0;886.3333333333334;4.1587062805566;4.84655885671305;2.069951109439639;1.2670176758179765
125;125;val_175.png;30653;960;540;518400;2871.0;4113.0;1505.6666666666667;833.6666666666666;684.6666666666666;4.193281402142162;6.00730282375852;2.199123661148978;1.217624148003895
126;126;val_117.png;46693;960;540;518400;4166.666666666667;4482.333333333333;1892.6666666666667;1040.0;846.6666666666666;4.921259842519685;5.294094488188977;2.235433070866142;1.2283464566929134
127;127;val_144.png;40894;960;540;518400;4285.333333333333;4669.666666666667;1971.0;1106.6666666666667;883.3333333333334;4.851320754716981;5.286415094339623;2.231320754716981;1.2528301886792452
128;128;val_138.png;75286;960;540;518400;4867.333333333333;5218.666666666667;2397.0;1154.6666666666667;926.6666666666666;5.252517985611511;5.631654676258993;2.5866906474820146;1.246043165467626
129;129;val_152.png;45595;960;540;518400;4304.666666666667;4644.333333333333;2173.3333333333335;1216.6666666666667;978.6666666666666;4.398501362397821;4.745572207084469;2.2207084468664853;1.2431880108991826
130;130;val_101.png;70150;960;540;518400;4604.0;5028.0;2029.3333333333333;1026.0;821.0;5.607795371498173;6.124238733252132;2.4717823792123426;1.2496954933008526
131;131;val_161.png;49532;960;540;518400;4304.666666666667;4744.0;2324.0;1255.0;993.0;4.3350117489090305;4.777442094662638;2.3403826787512587;1.2638469284994964
132;132;val_155.png;43728;960;540;518400;3681.3333333333335;4337.0;1995.3333333333333;1129.6666666666667;890.3333333333334;4.134780980906028;4.871209284912018;2.241108199176338;1.2688131785847998
133;133;val_200.png;61503;960;540;518400;4479.0;5014.333333333333;2457.3333333333335;1240.0;976.0;4.589139344262295;5.137636612021858;2.51775956284153;1.2704918032786885
134;134;val_031.png;33093;960;540;518400;3711.3333333333335;4202.666666666667;1655.3333333333333;945.6666666666666;760.0;4.883333333333334;5.529824561403509;2.1780701754385965;1.244298245614035
135;135;val_133.png;60605;960;540;518400;3812.0;4729.666666666667;2159.0;1139.0;908.6666666666666;4.1951577402787965;5.205062362435804;2.3760088041085843;1.2534849596478357
136;136;val_109.png;37545;960;540;518400;3765.6666666666665;4275.333333333333;1767.3333333333333;1039.6666666666667;828.6666666666666;4.54424778761062;5.15929203539823;2.1327433628318584;1.254625905068383
137;137;val_139.png;42536;960;540;518400;4116.666666666667;4803.0;2163.3333333333335;1151.0;914.3333333333334;4.502369668246446;5.253007655851258;2.366022602989428;1.2588406853809697
138;138;val_136.png;57705;960;540;518400;4411.333333333333;5272.666666666667;2361.6666666666665;1259.0;1006.3333333333334;4.383570718781053;5.239483272606823;2.3468035773434908;1.251076515402451
139;139;val_036.png;30877;960;540;518400;3448.0;4106.0;1500.6666666666667;884.0;701.3333333333334;4.916349809885931;5.854562737642585;2.1397338403041823;1.2604562737642584
140;140;val_148.png;47769;960;540;518400;3530.0;4248.0;1749.6666666666667;1047.6666666666667;835.6666666666666;4.22417231751097;5.0833665735939375;2.093737534902274;1.2536896689270045
141;141;val_183.png;52606;960;540;518400;4531.0;4763.333333333333;2077.6666666666665;1101.0;872.3333333333334;5.19411539931219;5.46045089797478;2.3817348108521204;1.2621322124570118
142;142;val_027.png;39518;960;540;518400;3484.6666666666665;4137.0;1950.6666666666667;1148.6666666666667;912.0;3.820906432748538;4.536184210526316;2.138888888888889;1.2595029239766082
143;143;val_013.png;34752;960;540;518400;3605.3333333333335;4177.333333333333;1749.0;1029.0;824.6666666666666;4.3718674211802755;5.065481002425222;2.1208569118835894;1.2477768795472919
144;144;val_131.png;50628;960;540;518400;4657.0;4659.0;1948.6666666666667;1059.3333333333333;831.3333333333334;5.601844426623897;5.604250200481155;2.3440256615878106;1.2742582197273455
145;145;val_039.png;56990;960;540;518400;3985.3333333333335;4606.333333333333;2002.0;1075.0;856.3333333333334;4.653950953678474;5.379135850525496;2.337874659400545;1.2553522771506422
146;146;val_129.png;46867;960;540;518400;3465.3333333333335;4378.0;1850.0;1030.6666666666667;812.0;4.267651888341543;5.391625615763547;2.2783251231527095;1.2692939244663384
147;147;val_119.png;52359;960;540;518400;4167.0;4801.0;2335.0;1209.6666666666667;951.6666666666666;4.378633975481612;5.0448336252189145;2.4535901926444836;1.2711033274956218
148;148;val_149.png;39007;960;540;518400;4208.666666666667;4572.333333333333;1986.3333333333333;1111.6666666666667;881.6666666666666;4.773534971644613;5.186011342155009;2.252930056710775;1.2608695652173914
149;149;val_001.png;31690;960;540;518400;3334.3333333333335;4292.666666666667;1716.0;1028.3333333333333;816.3333333333334;4.08452429563087;5.258472846059616;2.1020824826459776;1.2596978358513677
150;150;val_165.png;37269;960;540;518400;4202.666666666667;4573.333333333333;1883.3333333333333;1041.6666666666667;828.0;5.0756843800322065;5.523349436392914;2.2745571658615136;1.2580515297906603
151;151;val_159.png;43706;960;540;518400;4262.333333333333;4651.666666666667;1942.6666666666667;1041.6666666666667;834.3333333333334;5.108669596484218;5.575309628445865;2.3284059129045147;1.248501797842589
152;152;val_014.png;86850;960;540;518400;4628.0;5539.0;2560.0;1235.3333333333333;994.0;4.655935613682092;5.572434607645875;2.5754527162977867;1.2427900737759892
