;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;runtime_max_dist_opt3;speedup_non_diff;speedup_exact;speedup_max_diff;speedup_max_dist_opt2
35;35;val_066.png;113363;1920;1080;2073600;16527.333333333332;17977.666666666668;7759.333333333333;4752.0;3843.0;4.300633185879088;4.67802931737358;2.0190823141642813;1.2365339578454333
36;36;val_107.png;58083;1920;1080;2073600;14000.333333333334;16604.333333333332;8207.0;5492.0;4524.666666666667;3.0942242522469425;3.6697362604980106;1.8138352733166345;1.2137910711654634
37;37;val_096.png;111667;1920;1080;2073600;19556.666666666668;19431.0;10812.666666666666;6703.666666666667;5791.666666666667;3.3766906474820146;3.3549928057553955;1.866935251798561;1.1574676258992806
38;38;val_029.png;218215;1920;1080;2073600;20017.333333333332;22826.0;10976.0;6048.0;5152.0;3.885351966873706;4.430512422360248;2.130434782608696;1.173913043478261
39;39;val_009.png;119205;1920;1080;2073600;17966.666666666668;18519.666666666668;10300.333333333334;6491.333333333333;5455.0;3.2936144210204708;3.394989306446685;1.8882370913534985;1.18997861289337
40;40;val_090.png;134137;1920;1080;2073600;19640.333333333332;21224.333333333332;10171.666666666666;6013.666666666667;5052.0;3.8876352599630506;4.201174452362101;2.0133940353655317;1.1903536553180258
41;41;val_111.png;84694;1920;1080;2073600;13437.333333333334;15910.333333333334;7982.0;5144.333333333333;4345.0;3.092596854622171;3.661756808592252;1.837054085155351;1.1839662447257384
42;42;val_132.png;167064;1920;1080;2073600;19118.0;20377.666666666668;11231.666666666666;6527.0;5602.666666666667;3.412303664921466;3.637137077582104;2.0047001427891478;1.16498096144693
43;43;val_130.png;175635;1920;1080;2073600;19074.666666666668;20050.333333333332;10033.666666666666;6012.666666666667;5019.333333333333;3.8002390755744457;3.9946207995749767;1.9990038517731439;1.197901447735423
44;44;val_060.png;147187;1920;1080;2073600;17380.666666666668;19236.333333333332;9471.0;5818.333333333333;4774.0;3.6406926406926408;4.0293953358469485;1.9838709677419355;1.2187543639156542
45;45;val_050.png;105475;1920;1080;2073600;14907.333333333334;18338.0;8429.666666666666;5385.0;4431.333333333333;3.364074018354145;4.138257860689033;1.9022867459004063;1.215209869113886
46;46;val_018.png;80733;1920;1080;2073600;11319.333333333334;17289.666666666668;7260.666666666667;4839.0;3926.6666666666665;2.882682512733447;4.40314091680815;1.8490662139219016;1.2323429541595925
47;47;val_058.png;279706;1920;1080;2073600;22879.666666666668;23759.666666666668;13252.333333333334;7111.333333333333;6159.0;3.7148346593061645;3.8577149970233267;2.1517021161443957;1.1546246685067922
48;48;val_064.png;154034;1920;1080;2073600;17731.666666666668;19433.666666666668;10736.0;6541.333333333333;5460.666666666667;3.2471615187400804;3.5588450738615554;1.966060310096447;1.197900134293737
49;49;val_079.png;124414;1920;1080;2073600;15159.333333333334;18310.666666666668;7601.666666666667;4782.333333333333;3964.3333333333335;3.8239300428823677;4.618851425208105;1.9175145043302784;1.20633986378542
50;50;val_134.png;59994;1920;1080;2073600;14511.666666666666;18420.666666666668;8376.333333333334;5740.0;4816.0;3.0132198228128457;3.824889258028793;1.7392718715393136;1.191860465116279
51;51;val_065.png;142356;1920;1080;2073600;13295.666666666666;20355.666666666668;8143.666666666667;4662.333333333333;3851.6666666666665;3.451925573344872;5.284898312418867;2.114322803980961;1.210471657291216
52;52;val_105.png;176987;1920;1080;2073600;19577.666666666668;20915.333333333332;11800.333333333334;7091.0;6191.666666666667;3.1619380888290713;3.377981157469717;1.9058411843876177;1.1452489905787349
53;53;val_052.png;92332;1920;1080;2073600;15874.333333333334;17570.333333333332;6968.666666666667;4501.0;3623.6666666666665;4.380737742617975;4.848771962101003;1.9230981510440623;1.2421120412105602
54;54;val_198.png;188799;1920;1080;2073600;19709.666666666668;20986.666666666668;11693.666666666666;6814.333333333333;5887.666666666667;3.3476193172167807;3.5645133895714207;1.9861291966257146;1.1573911566551547
55;55;val_189.png;144890;1920;1080;2073600;15600.666666666666;19430.333333333332;8995.666666666666;5395.333333333333;4540.333333333333;3.4360179135158946;4.279494897584612;1.9812789075691946;1.1883121650392776
56;56;val_074.png;138858;1920;1080;2073600;14542.666666666666;18326.333333333332;8673.0;5216.666666666667;4332.0;3.3570329332102182;4.230455524776854;2.00207756232687;1.2042166820560174
57;57;val_104.png;98271;1920;1080;2073600;15144.666666666666;17954.333333333332;8971.0;5769.333333333333;4680.333333333333;3.235809415283812;3.836122783277544;1.9167438216651236;1.2326757353464852
58;58;val_053.png;119475;1920;1080;2073600;19461.333333333332;19146.666666666668;9951.0;6422.333333333333;5499.666666666667;3.538638705376083;3.4814231165525182;1.809382386811322;1.1677677434996059
59;59;val_099.png;146582;1920;1080;2073600;18205.333333333332;20209.333333333332;12644.333333333334;7508.0;6514.0;2.794800941561764;3.1024460137140517;1.9411012178896736;1.1525944120356155
60;60;val_121.png;185182;1920;1080;2073600;18728.0;22124.666666666668;11109.666666666666;6225.0;5397.333333333333;3.4698616600790517;4.099184782608696;2.0583621541501977;1.1533473320158103
61;61;val_037.png;142820;1920;1080;2073600;17394.0;19860.666666666668;9545.0;5757.666666666667;4927.333333333333;3.5301041807603846;4.030713029360033;1.9371532945474226;1.1685157624137466
62;62;val_072.png;171579;1920;1080;2073600;17952.666666666668;19782.666666666668;8695.0;5274.333333333333;4464.666666666667;4.0210542033746455;4.430939226519337;1.947513812154696;1.181349858145438
63;63;val_194.png;130333;1920;1080;2073600;17010.333333333332;18361.0;9161.333333333334;5664.666666666667;4684.333333333333;3.631324272397353;3.9196612822884798;1.9557389881164167;1.2092791574752724
64;64;val_026.png;171941;1920;1080;2073600;19698.0;20406.666666666668;10452.666666666666;6278.333333333333;5405.0;3.644403330249769;3.7755164970706137;1.9338883749614553;1.1615787850755472
65;65;val_081.png;108564;1920;1080;2073600;16424.333333333332;18630.333333333332;9449.0;6111.333333333333;5114.0;3.211641246252118;3.6430061269717116;1.8476730543605788;1.1950202059705384
66;66;val_070.png;146223;1920;1080;2073600;17682.666666666668;19223.0;9374.0;5633.0;4781.333333333333;3.6982710540992754;4.02042665923034;1.9605409927495818;1.1781232571109872
67;67;val_125.png;298507;1920;1080;2073600;18430.0;23042.0;11398.0;5964.333333333333;5137.666666666667;3.5872315577759033;4.4849153312139105;2.218516836436774;1.1609031337182896
68;68;val_154.png;261980;1920;1080;2073600;20797.0;22215.666666666668;12634.666666666666;6595.333333333333;5817.0;3.575210589651023;3.8190934616927397;2.1720245258151394;1.1338032204458197
69;69;val_177.png;102510;1920;1080;2073600;18124.0;18527.333333333332;8859.0;5797.0;4909.333333333333;3.691743617599131;3.773900054318305;1.804521998913634;1.1808120586637698
70;70;val_004.png;155973;1920;1080;2073600;19266.666666666668;20544.666666666668;10118.666666666666;5939.666666666667;5120.333333333333;3.7627758609465536;4.012368986394115;1.9761734262092312;1.1600156239828137
71;71;val_128.png;112052;1920;1080;2073600;15007.0;18327.0;7746.666666666667;4743.666666666667;3860.6666666666665;3.8871524779830775;4.747107580728717;2.006561906406493;1.2287169746157833
72;72;val_166.png;92972;1920;1080;2073600;13705.333333333334;17656.0;7801.333333333333;4863.0;4053.6666666666665;3.380971959542801;4.355562864895979;1.9245127867774032;1.1996546336649947
73;73;val_021.png;178126;1920;1080;2073600;21249.0;21133.0;11169.0;6897.333333333333;5875.333333333333;3.6166458640644503;3.5969023034154093;1.9009985249063883;1.1739475774424146
