;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;speedup_non_diff;speedup_exact;speedup_max_diff
22;22;val_201.png;5766;240;135;32400;234.33333333333334;275.0;119.33333333333333;53.666666666666664;4.366459627329193;5.124223602484472;2.2236024844720497
23;23;val_113.png;3992;240;135;32400;178.33333333333334;250.33333333333334;93.66666666666667;48.333333333333336;3.689655172413793;5.179310344827586;1.9379310344827587
24;24;val_005.png;3828;240;135;32400;228.66666666666666;252.0;105.33333333333333;61.0;3.7486338797814205;4.131147540983607;1.726775956284153
25;25;val_186.png;5621;240;135;32400;192.33333333333334;257.0;104.0;55.0;3.496969696969697;4.672727272727273;1.8909090909090909
26;26;val_196.png;4384;240;135;32400;240.33333333333334;260.0;113.66666666666667;55.666666666666664;4.317365269461078;4.6706586826347305;2.0419161676646707
27;27;val_140.png;3968;240;135;32400;167.66666666666666;253.33333333333334;94.0;53.666666666666664;3.124223602484472;4.720496894409938;1.7515527950310559
28;28;val_150.png;5071;240;135;32400;245.66666666666666;267.3333333333333;108.33333333333333;53.666666666666664;4.577639751552795;4.9813664596273295;2.018633540372671
29;29;val_174.png;6254;240;135;32400;302.3333333333333;297.3333333333333;131.0;60.666666666666664;4.983516483516484;4.901098901098901;2.159340659340659
30;30;val_020.png;4738;240;135;32400;231.66666666666666;253.66666666666666;108.0;53.0;4.371069182389937;4.786163522012578;2.0377358490566038
31;31;val_164.png;5887;240;135;32400;228.0;272.6666666666667;116.0;56.0;4.071428571428571;4.8690476190476195;2.0714285714285716
32;32;val_011.png;6265;240;135;32400;227.66666666666666;268.6666666666667;110.66666666666667;54.666666666666664;4.164634146341464;4.914634146341464;2.024390243902439
33;33;val_116.png;5751;240;135;32400;236.33333333333334;266.3333333333333;109.0;52.333333333333336;4.515923566878981;5.0891719745222925;2.0828025477707004
34;34;val_046.png;6600;240;135;32400;220.0;253.66666666666666;101.33333333333333;53.666666666666664;4.099378881987578;4.726708074534161;1.8881987577639752
35;35;val_066.png;3020;240;135;32400;216.66666666666666;238.0;92.33333333333333;52.0;4.166666666666666;4.576923076923077;1.7756410256410255
36;36;val_107.png;3279;240;135;32400;194.0;230.0;93.0;54.0;3.5925925925925926;4.2592592592592595;1.7222222222222223
37;37;val_096.png;5246;240;135;32400;233.33333333333334;261.6666666666667;116.33333333333333;56.333333333333336;4.1420118343195265;4.644970414201183;2.0650887573964494
38;38;val_029.png;5482;240;135;32400;234.0;270.3333333333333;113.33333333333333;51.666666666666664;4.529032258064516;5.232258064516129;2.193548387096774
39;39;val_009.png;4400;240;135;32400;239.33333333333334;257.6666666666667;112.0;59.666666666666664;4.011173184357542;4.318435754189944;1.8770949720670391
40;40;val_090.png;5282;240;135;32400;249.33333333333334;273.3333333333333;115.33333333333333;57.0;4.374269005847953;4.7953216374269;2.023391812865497
41;41;val_111.png;4267;240;135;32400;163.33333333333334;196.66666666666666;95.33333333333333;54.666666666666664;2.987804878048781;3.597560975609756;1.7439024390243902
42;42;val_132.png;6170;240;135;32400;247.0;279.6666666666667;123.0;59.0;4.186440677966102;4.740112994350283;2.0847457627118646
43;43;val_130.png;4908;240;135;32400;233.33333333333334;256.0;109.0;55.333333333333336;4.216867469879518;4.626506024096385;1.969879518072289
44;44;val_060.png;5366;240;135;32400;212.0;251.0;107.66666666666667;60.333333333333336;3.5138121546961325;4.160220994475138;1.7845303867403315
45;45;val_050.png;4291;240;135;32400;187.0;249.33333333333334;99.0;55.333333333333336;3.3795180722891565;4.506024096385542;1.789156626506024
46;46;val_018.png;3534;240;135;32400;141.0;237.33333333333334;90.0;52.666666666666664;2.6772151898734178;4.506329113924051;1.7088607594936709
47;47;val_058.png;8548;240;135;32400;295.6666666666667;305.6666666666667;134.66666666666666;56.0;5.279761904761905;5.458333333333334;2.4047619047619047
48;48;val_064.png;5326;240;135;32400;227.33333333333334;259.0;118.0;56.0;4.059523809523809;4.625;2.107142857142857
49;49;val_079.png;4675;240;135;32400;190.0;241.33333333333334;95.66666666666667;57.666666666666664;3.294797687861272;4.184971098265896;1.6589595375722546
50;50;val_134.png;3117;240;135;32400;194.33333333333334;241.33333333333334;101.0;55.0;3.5333333333333337;4.387878787878788;1.8363636363636364
51;51;val_065.png;5351;240;135;32400;175.66666666666666;254.66666666666666;95.33333333333333;48.666666666666664;3.6095890410958904;5.232876712328768;1.9589041095890412
52;52;val_105.png;7020;240;135;32400;284.6666666666667;299.3333333333333;121.0;55.333333333333336;5.144578313253012;5.409638554216867;2.1867469879518073
53;53;val_052.png;2723;240;135;32400;202.33333333333334;231.33333333333334;85.0;50.0;4.046666666666667;4.626666666666667;1.7
54;54;val_198.png;6143;240;135;32400;231.66666666666666;271.6666666666667;124.66666666666667;54.666666666666664;4.237804878048781;4.969512195121951;2.280487804878049
55;55;val_189.png;5062;240;135;32400;202.66666666666666;264.0;106.33333333333333;55.333333333333336;3.6626506024096384;4.771084337349397;1.9216867469879517
56;56;val_074.png;4165;240;135;32400;188.0;245.66666666666666;100.0;52.333333333333336;3.592356687898089;4.694267515923566;1.910828025477707
57;57;val_104.png;4878;240;135;32400;184.0;238.0;102.0;57.333333333333336;3.2093023255813953;4.151162790697675;1.7790697674418603
58;58;val_053.png;3996;240;135;32400;256.6666666666667;266.3333333333333;114.66666666666667;59.0;4.350282485875707;4.5141242937853105;1.9435028248587571
59;59;val_099.png;6489;240;135;32400;274.0;290.3333333333333;128.66666666666666;58.333333333333336;4.697142857142857;4.977142857142857;2.2057142857142855
60;60;val_121.png;6483;240;135;32400;275.0;290.0;122.33333333333333;56.666666666666664;4.852941176470589;5.11764705882353;2.1588235294117646
61;61;val_037.png;5452;240;135;32400;228.33333333333334;274.6666666666667;113.33333333333333;55.0;4.151515151515151;4.993939393939394;2.0606060606060606
62;62;val_072.png;4958;240;135;32400;182.0;227.0;103.33333333333333;61.333333333333336;2.967391304347826;3.701086956521739;1.684782608695652
63;63;val_194.png;5629;240;135;32400;208.66666666666666;244.33333333333334;104.0;59.333333333333336;3.516853932584269;4.117977528089888;1.7528089887640448
64;64;val_026.png;5175;240;135;32400;245.66666666666666;273.6666666666667;114.0;56.666666666666664;4.3352941176470585;4.829411764705883;2.011764705882353
65;65;val_081.png;4308;240;135;32400;211.0;254.0;105.0;57.333333333333336;3.6802325581395348;4.430232558139535;1.8313953488372092
66;66;val_070.png;4661;240;135;32400;223.33333333333334;253.33333333333334;107.66666666666667;55.333333333333336;4.036144578313253;4.578313253012048;1.9457831325301205
67;67;val_125.png;8174;240;135;32400;232.66666666666666;286.6666666666667;113.0;50.333333333333336;4.62251655629139;5.695364238410596;2.245033112582781
68;68;val_154.png;8094;240;135;32400;284.3333333333333;281.6666666666667;124.0;51.0;5.57516339869281;5.522875816993465;2.4313725490196076
69;69;val_177.png;3651;240;135;32400;223.66666666666666;234.66666666666666;98.66666666666667;56.0;3.994047619047619;4.190476190476191;1.761904761904762
70;70;val_004.png;5307;240;135;32400;245.0;278.3333333333333;114.33333333333333;52.333333333333336;4.681528662420382;5.318471337579617;2.184713375796178
71;71;val_128.png;4301;240;135;32400;194.0;248.66666666666666;96.66666666666667;52.666666666666664;3.6835443037974684;4.7215189873417724;1.8354430379746838
72;72;val_166.png;3806;240;135;32400;179.66666666666666;243.0;92.0;50.0;3.5933333333333333;4.86;1.84
73;73;val_021.png;6773;240;135;32400;263.0;268.3333333333333;115.33333333333333;56.0;4.696428571428571;4.791666666666666;2.0595238095238093
74;74;val_162.png;4456;240;135;32400;249.0;261.0;110.66666666666667;50.666666666666664;4.9144736842105265;5.151315789473684;2.18421052631579
75;75;val_094.png;4399;240;135;32400;185.0;250.33333333333334;101.33333333333333;56.666666666666664;3.264705882352941;4.41764705882353;1.7882352941176471
76;76;val_055.png;7149;240;135;32400;266.0;279.0;126.66666666666667;57.666666666666664;4.61271676300578;4.838150289017341;2.1965317919075145
77;77;val_187.png;4191;240;135;32400;224.0;261.0;111.66666666666667;50.666666666666664;4.421052631578948;5.151315789473684;2.2039473684210527
78;78;val_147.png;5077;240;135;32400;197.0;252.0;96.33333333333333;50.333333333333336;3.9139072847682117;5.006622516556291;1.9139072847682117
79;79;val_073.png;6098;240;135;32400;270.6666666666667;294.0;131.0;55.333333333333336;4.891566265060241;5.313253012048192;2.367469879518072
80;80;val_142.png;5609;240;135;32400;234.33333333333334;280.3333333333333;118.33333333333333;53.666666666666664;4.366459627329193;5.22360248447205;2.2049689440993787
81;81;val_093.png;6572;240;135;32400;250.33333333333334;279.3333333333333;107.33333333333333;53.333333333333336;4.69375;5.2375;2.0124999999999997
82;82;val_048.png;8267;240;135;32400;275.0;294.6666666666667;121.33333333333333;51.333333333333336;5.357142857142857;5.740259740259741;2.3636363636363633
83;83;val_089.png;6195;240;135;32400;262.3333333333333;290.0;120.0;63.666666666666664;4.120418848167539;4.554973821989529;1.8848167539267016
84;84;val_171.png;5519;240;135;32400;227.0;268.6666666666667;112.66666666666667;54.666666666666664;4.152439024390244;4.914634146341464;2.0609756097560976
85;85;val_017.png;5807;240;135;32400;180.66666666666666;263.3333333333333;101.0;52.333333333333336;3.452229299363057;5.031847133757961;1.929936305732484
86;86;val_000.png;5182;240;135;32400;231.33333333333334;258.0;110.0;50.0;4.626666666666667;5.16;2.2
87;87;val_118.png;3367;240;135;32400;160.66666666666666;240.66666666666666;79.33333333333333;49.0;3.27891156462585;4.91156462585034;1.6190476190476188
88;88;val_071.png;6723;240;135;32400;280.6666666666667;275.6666666666667;115.0;54.333333333333336;5.1656441717791415;5.073619631901841;2.116564417177914
89;89;val_016.png;2803;240;135;32400;207.0;232.33333333333334;91.33333333333333;53.333333333333336;3.8812499999999996;4.35625;1.7125
90;90;val_102.png;3831;240;135;32400;202.33333333333334;252.66666666666666;97.0;57.333333333333336;3.5290697674418605;4.406976744186046;1.691860465116279
91;91;val_108.png;3672;240;135;32400;196.0;235.66666666666666;101.0;53.333333333333336;3.675;4.418749999999999;1.8937499999999998
92;92;val_002.png;5296;240;135;32400;161.0;237.0;94.33333333333333;57.333333333333336;2.808139534883721;4.133720930232558;1.6453488372093021
93;93;val_063.png;4197;240;135;32400;232.33333333333334;261.3333333333333;113.0;57.666666666666664;4.028901734104046;4.53179190751445;1.9595375722543353
94;94;val_100.png;5336;240;135;32400;238.0;264.3333333333333;113.33333333333333;54.333333333333336;4.380368098159509;4.865030674846625;2.085889570552147
95;95;val_040.png;3590;240;135;32400;163.0;225.0;91.66666666666667;55.0;2.963636363636364;4.090909090909091;1.6666666666666667
96;96;val_115.png;4887;240;135;32400;225.0;253.66666666666666;106.66666666666667;55.333333333333336;4.066265060240964;4.58433734939759;1.927710843373494
97;97;val_042.png;5547;240;135;32400;256.6666666666667;286.6666666666667;123.66666666666667;55.0;4.666666666666667;5.212121212121213;2.2484848484848485
98;98;val_110.png;5057;240;135;32400;242.0;279.6666666666667;121.0;58.333333333333336;4.148571428571429;4.7942857142857145;2.0742857142857143
99;99;val_197.png;5214;240;135;32400;191.0;258.3333333333333;101.33333333333333;52.666666666666664;3.626582278481013;4.90506329113924;1.9240506329113924
100;100;val_190.png;6236;240;135;32400;264.6666666666667;290.3333333333333;121.33333333333333;54.666666666666664;4.841463414634147;5.310975609756097;2.2195121951219514
101;101;val_086.png;6136;240;135;32400;298.6666666666667;291.6666666666667;123.66666666666667;54.333333333333336;5.4969325153374236;5.368098159509203;2.276073619631902
102;102;val_103.png;6397;240;135;32400;324.6666666666667;296.0;129.33333333333334;60.666666666666664;5.351648351648352;4.8791208791208796;2.1318681318681323
103;103;val_041.png;4312;240;135;32400;216.0;263.3333333333333;113.0;59.0;3.6610169491525424;4.463276836158192;1.9152542372881356
104;104;val_135.png;4479;240;135;32400;177.0;237.33333333333334;103.33333333333333;55.333333333333336;3.1987951807228914;4.289156626506024;1.8674698795180722
105;105;val_085.png;4166;240;135;32400;189.33333333333334;229.33333333333334;100.0;55.0;3.4424242424242424;4.16969696969697;1.8181818181818181
106;106;val_012.png;5650;240;135;32400;232.66666666666666;276.0;125.66666666666667;62.333333333333336;3.732620320855615;4.427807486631016;2.016042780748663
107;107;val_010.png;4968;240;135;32400;242.33333333333334;277.3333333333333;126.0;58.0;4.17816091954023;4.781609195402298;2.1724137931034484
108;108;val_184.png;7477;240;135;32400;289.3333333333333;294.6666666666667;130.0;53.0;5.459119496855346;5.5597484276729565;2.452830188679245
109;109;val_158.png;4524;240;135;32400;248.66666666666666;272.3333333333333;109.33333333333333;56.0;4.440476190476191;4.863095238095238;1.9523809523809523
110;110;val_156.png;4109;240;135;32400;234.0;271.0;111.66666666666667;55.333333333333336;4.228915662650603;4.897590361445783;2.0180722891566263
111;111;val_088.png;2883;240;135;32400;183.66666666666666;232.66666666666666;85.0;53.666666666666664;3.422360248447205;4.3354037267080745;1.5838509316770186
112;112;val_163.png;4584;240;135;32400;222.33333333333334;265.0;112.66666666666667;54.333333333333336;4.0920245398773005;4.877300613496932;2.0736196319018405
113;113;val_054.png;4521;240;135;32400;225.66666666666666;255.33333333333334;106.33333333333333;54.333333333333336;4.153374233128834;4.699386503067485;1.9570552147239262
114;114;val_083.png;6107;240;135;32400;245.66666666666666;271.6666666666667;121.66666666666667;55.333333333333336;4.439759036144578;4.909638554216867;2.1987951807228914
115;115;val_028.png;5611;240;135;32400;212.33333333333334;269.0;110.33333333333333;52.0;4.083333333333334;5.173076923076923;2.121794871794872
116;116;val_022.png;5368;240;135;32400;256.0;279.0;120.66666666666667;58.333333333333336;4.388571428571429;4.782857142857143;2.0685714285714285
117;117;val_032.png;3615;240;135;32400;246.0;245.66666666666666;111.0;58.0;4.241379310344827;4.235632183908046;1.9137931034482758
118;118;val_120.png;5153;240;135;32400;257.6666666666667;273.3333333333333;110.33333333333333;55.333333333333336;4.656626506024097;4.939759036144578;1.9939759036144578
119;119;val_191.png;6070;240;135;32400;245.33333333333334;279.3333333333333;112.66666666666667;57.0;4.304093567251462;4.900584795321637;1.976608187134503
120;120;val_075.png;6123;240;135;32400;279.0;286.3333333333333;122.0;54.666666666666664;5.103658536585366;5.23780487804878;2.231707317073171
121;121;val_176.png;1477;240;135;32400;232.66666666666666;202.0;72.33333333333333;46.666666666666664;4.985714285714286;4.328571428571429;1.55
122;122;val_030.png;4599;240;135;32400;233.0;252.33333333333334;109.33333333333333;56.333333333333336;4.136094674556213;4.479289940828402;1.9408284023668638
123;123;val_188.png;5490;240;135;32400;251.33333333333334;280.0;121.33333333333333;57.0;4.409356725146199;4.912280701754386;2.128654970760234
124;124;val_007.png;4273;240;135;32400;209.0;253.33333333333334;102.66666666666667;58.0;3.603448275862069;4.367816091954023;1.7701149425287357
125;125;val_175.png;3821;240;135;32400;165.0;246.33333333333334;89.33333333333333;48.333333333333336;3.413793103448276;5.096551724137931;1.8482758620689654
126;126;val_117.png;4456;240;135;32400;236.0;251.66666666666666;103.66666666666667;55.0;4.290909090909091;4.575757575757575;1.884848484848485
127;127;val_144.png;4364;240;135;32400;248.0;269.6666666666667;107.33333333333333;56.333333333333336;4.402366863905325;4.78698224852071;1.905325443786982
128;128;val_138.png;6070;240;135;32400;262.0;283.0;118.33333333333333;56.333333333333336;4.650887573964497;5.023668639053255;2.100591715976331
129;129;val_152.png;5434;240;135;32400;238.0;268.0;119.0;58.333333333333336;4.08;4.594285714285714;2.04
130;130;val_101.png;5449;240;135;32400;240.0;269.3333333333333;108.33333333333333;53.0;4.528301886792453;5.081761006289308;2.044025157232704
131;131;val_161.png;5096;240;135;32400;239.66666666666666;273.6666666666667;120.66666666666667;59.333333333333336;4.039325842696629;4.612359550561798;2.033707865168539
132;132;val_155.png;4997;240;135;32400;204.0;251.66666666666666;107.0;57.666666666666664;3.5375722543352603;4.364161849710983;1.8554913294797688
133;133;val_200.png;5943;240;135;32400;241.66666666666666;281.3333333333333;125.33333333333333;57.0;4.239766081871345;4.935672514619883;2.198830409356725
134;134;val_031.png;3922;240;135;32400;218.0;247.66666666666666;96.66666666666667;51.666666666666664;4.219354838709678;4.7935483870967746;1.870967741935484
135;135;val_133.png;6127;240;135;32400;211.0;270.6666666666667;114.33333333333333;55.666666666666664;3.7904191616766467;4.862275449101797;2.053892215568862
136;136;val_109.png;4147;240;135;32400;213.66666666666666;251.0;98.66666666666667;53.666666666666664;3.981366459627329;4.6770186335403725;1.8385093167701865
137;137;val_139.png;5172;240;135;32400;236.0;273.6666666666667;115.0;54.333333333333336;4.343558282208589;5.03680981595092;2.116564417177914
138;138;val_136.png;6425;240;135;32400;279.0;284.3333333333333;120.33333333333333;56.333333333333336;4.952662721893491;5.047337278106508;2.136094674556213
139;139;val_036.png;3674;240;135;32400;195.66666666666666;239.0;88.33333333333333;56.0;3.494047619047619;4.267857142857143;1.5773809523809523
140;140;val_148.png;5385;240;135;32400;193.33333333333334;239.33333333333334;105.33333333333333;64.0;3.0208333333333335;3.7395833333333335;1.6458333333333333
141;141;val_183.png;4667;240;135;32400;247.66666666666666;267.0;113.0;52.333333333333336;4.732484076433121;5.101910828025478;2.1592356687898087
142;142;val_027.png;4958;240;135;32400;197.66666666666666;242.66666666666666;113.33333333333333;62.666666666666664;3.154255319148936;3.872340425531915;1.8085106382978724
143;143;val_013.png;3628;240;135;32400;207.33333333333334;244.0;98.33333333333333;58.0;3.574712643678161;4.206896551724138;1.6954022988505746
144;144;val_131.png;3848;240;135;32400;258.3333333333333;258.6666666666667;107.66666666666667;53.666666666666664;4.813664596273291;4.819875776397516;2.006211180124224
145;145;val_039.png;5852;240;135;32400;214.33333333333334;256.3333333333333;108.66666666666667;57.0;3.7602339181286553;4.497076023391813;1.9064327485380117
146;146;val_129.png;4601;240;135;32400;195.33333333333334;255.33333333333334;104.33333333333333;56.333333333333336;3.467455621301775;4.5325443786982245;1.8520710059171597
147;147;val_119.png;5806;240;135;32400;231.33333333333334;277.6666666666667;122.66666666666667;58.333333333333336;3.9657142857142857;4.76;2.1028571428571428
148;148;val_149.png;4674;240;135;32400;243.33333333333334;270.6666666666667;111.0;52.0;4.67948717948718;5.205128205128205;2.1346153846153846
149;149;val_001.png;4729;240;135;32400;187.33333333333334;251.33333333333334;100.33333333333333;57.333333333333336;3.2674418604651163;4.383720930232558;1.7499999999999998
150;150;val_165.png;4381;240;135;32400;240.66666666666666;268.3333333333333;107.0;54.333333333333336;4.4294478527607355;4.938650306748466;1.969325153374233
151;151;val_159.png;4649;240;135;32400;240.33333333333334;270.0;112.0;55.333333333333336;4.343373493975903;4.879518072289156;2.0240963855421685
152;152;val_014.png;7515;240;135;32400;271.3333333333333;295.6666666666667;125.0;54.0;5.024691358024691;5.475308641975309;2.314814814814815
153;153;val_098.png;4908;240;135;32400;243.0;275.6666666666667;120.33333333333333;57.666666666666664;4.213872832369942;4.780346820809249;2.086705202312139
154;154;val_049.png;4197;240;135;32400;190.0;251.0;96.33333333333333;54.333333333333336;3.496932515337423;4.61963190184049;1.773006134969325
155;155;val_143.png;3539;240;135;32400;200.33333333333334;250.0;102.33333333333333;55.666666666666664;3.598802395209581;4.491017964071856;1.8383233532934131
156;156;val_059.png;3114;240;135;32400;208.33333333333334;239.0;104.0;55.0;3.787878787878788;4.345454545454546;1.8909090909090909
157;157;val_192.png;6063;240;135;32400;294.0;289.6666666666667;137.0;68.33333333333333;4.302439024390244;4.239024390243903;2.004878048780488
158;158;val_006.png;6648;240;135;32400;240.0;281.0;119.66666666666667;49.0;4.8979591836734695;5.73469387755102;2.4421768707482996
159;159;val_082.png;5104;240;135;32400;248.33333333333334;268.3333333333333;121.66666666666667;57.666666666666664;4.30635838150289;4.653179190751445;2.109826589595376
160;160;val_185.png;3067;240;135;32400;183.33333333333334;240.0;89.66666666666667;50.0;3.666666666666667;4.8;1.7933333333333334
161;161;val_035.png;2933;240;135;32400;189.66666666666666;229.0;82.0;51.0;3.7189542483660127;4.490196078431373;1.607843137254902
162;162;val_179.png;4867;240;135;32400;240.66666666666666;260.6666666666667;106.0;57.0;4.222222222222222;4.573099415204679;1.8596491228070176
163;163;val_044.png;4792;240;135;32400;179.0;256.0;96.33333333333333;46.0;3.891304347826087;5.565217391304348;2.0942028985507246
164;164;val_127.png;4622;240;135;32400;251.33333333333334;253.33333333333334;111.0;58.0;4.333333333333334;4.367816091954023;1.9137931034482758
165;165;val_076.png;2533;240;135;32400;216.0;235.33333333333334;91.33333333333333;57.666666666666664;3.7456647398843934;4.08092485549133;1.583815028901734
166;166;val_025.png;4837;240;135;32400;230.33333333333334;252.0;112.0;61.0;3.7759562841530054;4.131147540983607;1.8360655737704918
167;167;val_160.png;4875;240;135;32400;228.66666666666666;266.3333333333333;110.33333333333333;52.0;4.397435897435897;5.121794871794871;2.121794871794872
168;168;val_024.png;4957;240;135;32400;155.0;239.33333333333334;89.66666666666667;51.666666666666664;3.0;4.6322580645161295;1.735483870967742
169;169;val_167.png;3790;240;135;32400;197.66666666666666;248.66666666666666;106.0;61.333333333333336;3.2228260869565215;4.054347826086956;1.7282608695652173
170;170;val_124.png;4185;240;135;32400;239.66666666666666;245.0;104.0;56.0;4.279761904761904;4.375;1.8571428571428572
171;171;val_068.png;3999;240;135;32400;221.66666666666666;251.33333333333334;102.33333333333333;54.0;4.104938271604938;4.654320987654321;1.8950617283950617
172;172;val_019.png;5198;240;135;32400;254.0;271.3333333333333;121.0;58.333333333333336;4.354285714285714;4.651428571428571;2.0742857142857143
173;173;val_015.png;8586;240;135;32400;256.6666666666667;302.6666666666667;116.0;52.666666666666664;4.8734177215189876;5.746835443037975;2.2025316455696204
174;174;val_172.png;5526;240;135;32400;214.0;261.3333333333333;109.33333333333333;53.333333333333336;4.0125;4.8999999999999995;2.05
175;175;val_057.png;4177;240;135;32400;251.66666666666666;270.0;111.0;58.0;4.3390804597701145;4.655172413793103;1.9137931034482758
176;176;val_095.png;3199;240;135;32400;211.66666666666666;233.0;93.33333333333333;56.333333333333336;3.757396449704142;4.136094674556213;1.6568047337278105
177;177;val_137.png;4950;240;135;32400;247.33333333333334;278.6666666666667;126.66666666666667;59.666666666666664;4.145251396648045;4.670391061452515;2.122905027932961
178;178;val_122.png;4436;240;135;32400;241.0;255.0;110.0;53.0;4.547169811320755;4.811320754716981;2.0754716981132075
179;179;val_182.png;4890;240;135;32400;241.33333333333334;251.66666666666666;108.0;56.333333333333336;4.284023668639053;4.467455621301775;1.9171597633136095
180;180;val_106.png;4847;240;135;32400;218.33333333333334;273.3333333333333;118.33333333333333;58.0;3.764367816091954;4.712643678160919;2.0402298850574714
181;181;val_056.png;5536;240;135;32400;194.66666666666666;256.0;106.66666666666667;55.0;3.539393939393939;4.654545454545454;1.9393939393939394
182;182;val_193.png;5088;240;135;32400;225.66666666666666;266.3333333333333;113.33333333333333;55.333333333333336;4.078313253012048;4.813253012048192;2.048192771084337
183;183;val_199.png;5814;240;135;32400;193.66666666666666;249.66666666666666;114.0;64.66666666666667;2.994845360824742;3.860824742268041;1.7628865979381443
184;184;val_077.png;4733;240;135;32400;233.33333333333334;266.3333333333333;116.33333333333333;56.333333333333336;4.1420118343195265;4.727810650887573;2.0650887573964494
185;185;val_126.png;5491;240;135;32400;238.0;256.6666666666667;116.33333333333333;60.666666666666664;3.9230769230769234;4.230769230769231;1.9175824175824177
186;186;val_146.png;4706;240;135;32400;208.33333333333334;254.0;105.66666666666667;56.0;3.7202380952380953;4.535714285714286;1.886904761904762
187;187;val_173.png;5214;240;135;32400;256.0;276.3333333333333;119.0;56.333333333333336;4.544378698224852;4.905325443786982;2.1124260355029585
188;188;val_051.png;4797;240;135;32400;238.33333333333334;255.66666666666666;106.0;55.0;4.333333333333334;4.648484848484848;1.9272727272727272
189;189;val_112.png;3813;240;135;32400;188.0;250.66666666666666;98.33333333333333;51.333333333333336;3.662337662337662;4.883116883116883;1.9155844155844155
190;190;val_091.png;6068;240;135;32400;178.0;257.3333333333333;103.66666666666667;53.333333333333336;3.3375;4.824999999999999;1.94375
191;191;val_008.png;6728;240;135;32400;293.6666666666667;297.3333333333333;132.66666666666666;58.666666666666664;5.005681818181818;5.068181818181818;2.2613636363636362
192;192;val_180.png;3199;240;135;32400;190.33333333333334;241.66666666666666;96.0;53.0;3.5911949685534594;4.559748427672956;1.8113207547169812
193;193;val_181.png;4162;240;135;32400;239.66666666666666;264.0;107.66666666666667;51.666666666666664;4.638709677419355;5.109677419354839;2.0838709677419356
194;194;val_087.png;3920;240;135;32400;199.0;238.0;90.33333333333333;55.666666666666664;3.5748502994011977;4.275449101796408;1.622754491017964
