;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;speedup_non_diff;speedup_exact;speedup_max_diff
67;67;val_125.png;298507;1920;1080;2073600;18430.0;23042.0;11398.0;5964.333333333333;3.0900352092997263;3.8632984966187895;1.9110266584697928
68;68;val_154.png;261980;1920;1080;2073600;20797.0;22215.666666666668;12634.666666666666;6595.333333333333;3.153290205195593;3.3683917921762867;1.915697968260386
69;69;val_177.png;102510;1920;1080;2073600;18124.0;18527.333333333332;8859.0;5797.0;3.1264447127824737;3.196020930366281;1.5282042435742627
70;70;val_004.png;155973;1920;1080;2073600;19266.666666666668;20544.666666666668;10118.666666666666;5939.666666666667;3.243728604298782;3.458892193725798;1.703574835849374
71;71;val_128.png;112052;1920;1080;2073600;15007.0;18327.0;7746.666666666667;4743.666666666667;3.163586536434544;3.8634670789122336;1.6330545991146088
72;72;val_166.png;92972;1920;1080;2073600;13705.333333333334;17656.0;7801.333333333333;4863.0;2.8182877510453084;3.6306806498046473;1.6042223593118101
73;73;val_021.png;178126;1920;1080;2073600;21249.0;21133.0;11169.0;6897.333333333333;3.0807558476705976;3.063937753721245;1.6193214768992847
74;74;val_162.png;153445;1920;1080;2073600;20125.666666666668;20084.333333333332;9529.0;5684.0;3.5407576823832985;3.5334858081163496;1.676460239268121
75;75;val_094.png;140516;1920;1080;2073600;14625.333333333334;18785.0;8484.0;5157.0;2.836015771443346;3.642621679270894;1.6451425247236766
76;76;val_055.png;230019;1920;1080;2073600;19544.0;21711.666666666668;11674.666666666666;6843.666666666667;2.855779065802932;3.1725196045005113;1.705908138911889
77;77;val_187.png;92760;1920;1080;2073600;17033.333333333332;18494.666666666668;9285.0;5716.0;2.9799393515278747;3.235595987870306;1.6243876836948916
78;78;val_147.png;158853;1920;1080;2073600;15540.333333333334;19166.666666666668;8750.333333333334;5130.333333333333;3.0291079202131117;3.735949580923917;1.7056071730231956
79;79;val_073.png;158596;1920;1080;2073600;18436.333333333332;20879.333333333332;12104.666666666666;7143.0;2.581035045965747;2.9230482057025524;1.6946194409445143
80;80;val_142.png;140586;1920;1080;2073600;18007.333333333332;20105.0;10753.666666666666;6519.333333333333;2.762143368442581;3.083904284691686;1.6495040392678189
81;81;val_093.png;181503;1920;1080;2073600;17622.333333333332;20582.333333333332;10831.666666666666;6441.666666666667;2.735679172056921;3.195187580853816;1.6815006468305302
82;82;val_048.png;267234;1920;1080;2073600;20492.0;22679.666666666668;12461.333333333334;6885.666666666667;2.9760371786803503;3.293750302560875;1.8097497216439948
83;83;val_089.png;187699;1920;1080;2073600;18192.333333333332;21255.333333333332;10174.0;5806.0;3.1333677804569984;3.6609254793891375;1.7523251808473992
84;84;val_171.png;144464;1920;1080;2073600;17178.0;19607.333333333332;9753.333333333334;5568.333333333333;3.084944627357079;3.5212211912601017;1.7515713858126312
85;85;val_017.png;106211;1920;1080;2073600;13722.666666666666;18720.0;8811.333333333334;5568.0;2.46455938697318;3.3620689655172415;1.5824952107279695
86;86;val_000.png;173269;1920;1080;2073600;17952.333333333332;19643.0;10262.333333333334;5943.0;3.0207527062650734;3.3052330472825173;1.7267934264400697
87;87;val_118.png;70257;1920;1080;2073600;12506.666666666666;19036.666666666668;5927.0;3810.0;3.2825896762904634;4.996500437445319;1.5556430446194225
88;88;val_071.png;251344;1920;1080;2073600;20784.333333333332;22399.0;11701.666666666666;6306.666666666667;3.29561310782241;3.5516384778012684;1.8554439746300209
89;89;val_016.png;70159;1920;1080;2073600;16019.666666666666;16677.0;7298.0;4903.333333333333;3.2670972127804214;3.4011556764106055;1.48837525492862
90;90;val_102.png;122034;1920;1080;2073600;14851.0;18130.666666666668;7126.0;4367.666666666667;3.4002136915210257;4.15111043272533;1.6315347630313668
91;91;val_108.png;99243;1920;1080;2073600;16144.0;18383.333333333332;7911.0;4891.666666666667;3.3003066439522994;3.7580919931856895;1.6172402044293015
92;92;val_002.png;122629;1920;1080;2073600;12762.333333333334;18174.333333333332;8303.333333333334;5288.0;2.413451840645487;3.4369011598587997;1.5702218860312658
93;93;val_063.png;131718;1920;1080;2073600;17449.333333333332;19089.333333333332;9482.666666666666;5699.333333333333;3.0616446367996257;3.3493975903614457;1.6638203298631418
94;94;val_100.png;161076;1920;1080;2073600;19858.666666666668;20166.0;10719.333333333334;6244.666666666667;3.18010035230063;3.2293156827159173;1.7165581296039287
95;95;val_040.png;65260;1920;1080;2073600;12904.666666666666;16710.0;7836.666666666667;5208.666666666667;2.477537437603993;3.2081146806604375;1.504543709202611
96;96;val_115.png;199630;1920;1080;2073600;18794.666666666668;20045.333333333332;9767.0;5841.333333333333;3.217530244236476;3.431636612645515;1.6720497603286921
97;97;val_042.png;147193;1920;1080;2073600;19714.0;20083.666666666668;11026.666666666666;6638.0;2.9698704429044893;3.0255599076026916;1.6611429145324896
98;98;val_110.png;101644;1920;1080;2073600;18136.666666666668;19458.333333333332;9948.666666666666;6146.333333333333;2.950810781495743;3.165844134714464;1.6186344161830901
99;99;val_197.png;116742;1920;1080;2073600;15497.666666666666;19172.333333333332;8379.333333333334;5092.0;3.0435323383084576;3.7651872217858076;1.6455878502225714
100;100;val_190.png;148194;1920;1080;2073600;17073.0;20269.0;10615.0;6160.0;2.771590909090909;3.290422077922078;1.7232142857142858
101;101;val_086.png;144925;1920;1080;2073600;21585.666666666668;20947.0;11028.666666666666;6396.333333333333;3.374693835009641;3.2748449632602012;1.7242169993225285
102;102;val_103.png;184290;1920;1080;2073600;24100.666666666668;22122.666666666668;11985.666666666666;7007.0;3.439512868084297;3.1572237286523004;1.7105275676704248
103;103;val_041.png;89471;1920;1080;2073600;15645.0;18214.333333333332;9277.0;5784.666666666667;2.7045637893281085;3.148726518381929;1.6037224847297453
104;104;val_135.png;125260;1920;1080;2073600;15490.0;18557.333333333332;8554.333333333334;5287.666666666667;2.929458488306121;3.5095505263821467;1.6177898253798146
105;105;val_085.png;114153;1920;1080;2073600;16002.666666666666;18420.333333333332;8786.666666666666;5546.333333333333;2.885269547448765;3.321173147424725;1.584229821503696
106;106;val_012.png;103176;1920;1080;2073600;17808.333333333332;19246.0;11539.666666666666;7002.333333333333;2.5431998857523683;2.748512400628362;1.6479744846955777
107;107;val_010.png;95227;1920;1080;2073600;18621.333333333332;19415.333333333332;10645.333333333334;6841.333333333333;2.721886571818359;2.837945819528357;1.5560319625803938
108;108;val_184.png;257192;1920;1080;2073600;21639.0;22709.333333333332;12232.333333333334;6805.333333333333;3.1797119905956115;3.3369905956112853;1.797462774294671
109;109;val_158.png;179664;1920;1080;2073600;19215.666666666668;20684.666666666668;9135.333333333334;5249.333333333333;3.660591821183643;3.9404368808737624;1.7402844805689615
110;110;val_156.png;129448;1920;1080;2073600;17922.0;19479.333333333332;9955.0;6137.333333333333;2.920160764718662;3.1739083206604386;1.6220399739300457
111;111;val_088.png;60043;1920;1080;2073600;14514.0;16825.333333333332;6555.666666666667;4475.666666666667;3.2428688463543605;3.7592909808594617;1.4647352349743055
112;112;val_163.png;86094;1920;1080;2073600;16693.666666666668;18433.333333333332;8717.666666666666;5405.333333333333;3.088369511593488;3.4102121361618156;1.6127898371978293
113;113;val_054.png;152773;1920;1080;2073600;18489.0;20083.0;8837.333333333334;5026.0;3.6786709112614404;3.9958217270194987;1.7583233850643323
114;114;val_083.png;221557;1920;1080;2073600;20694.666666666668;22820.333333333332;11930.0;6919.333333333333;2.9908469023990754;3.298053762404856;1.724154542826862
115;115;val_028.png;214333;1920;1080;2073600;17179.0;20601.0;9860.0;5771.0;2.9767804539941083;3.5697452781147114;1.7085427135678393
116;116;val_022.png;219621;1920;1080;2073600;21139.0;21450.0;11504.333333333334;6768.333333333333;3.123220881556267;3.1691701551342035;1.6997291307559717
117;117;val_032.png;41666;1920;1080;2073600;19084.333333333332;17378.666666666668;10348.0;7236.666666666667;2.637171810225702;2.40147397512667;1.429940119760479
118;118;val_120.png;193364;1920;1080;2073600;21435.333333333332;21178.0;10902.666666666666;6258.333333333333;3.42508655126498;3.3839680426098537;1.742103861517976
119;119;val_191.png;205122;1920;1080;2073600;20825.333333333332;21595.0;9551.333333333334;5682.666666666667;3.664711403097137;3.8001525105584233;1.6807836696386673
120;120;val_075.png;172785;1920;1080;2073600;20004.0;20731.0;11416.333333333334;6651.333333333333;3.007517289766463;3.116818682970833;1.7163977147439111
