;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;speedup_non_diff;speedup_exact;speedup_max_diff
45;45;val_050.png;1675;120;68;8160;52.0;70.66666666666667;26.0;20.333333333333332;2.557377049180328;3.475409836065574;1.278688524590164
46;46;val_018.png;1300;120;68;8160;38.666666666666664;73.33333333333333;23.666666666666668;23.0;1.681159420289855;3.1884057971014492;1.028985507246377
47;47;val_058.png;2523;120;68;8160;69.66666666666667;86.33333333333333;33.333333333333336;18.333333333333332;3.8000000000000007;4.709090909090909;1.8181818181818183
48;48;val_064.png;1946;120;68;8160;62.0;79.66666666666667;32.0;22.666666666666668;2.735294117647059;3.514705882352941;1.4117647058823528
49;49;val_079.png;1536;120;68;8160;53.0;71.33333333333333;25.0;24.0;2.2083333333333335;2.972222222222222;1.0416666666666667
50;50;val_134.png;1161;120;68;8160;53.0;73.33333333333333;27.333333333333332;22.0;2.409090909090909;3.333333333333333;1.2424242424242424
51;51;val_065.png;1917;120;68;8160;49.333333333333336;76.0;24.666666666666668;19.666666666666668;2.5084745762711864;3.864406779661017;1.2542372881355932
52;52;val_105.png;2196;120;68;8160;68.66666666666667;86.33333333333333;32.0;20.0;3.4333333333333336;4.316666666666666;1.6
53;53;val_052.png;1049;120;68;8160;54.333333333333336;67.66666666666667;22.666666666666668;20.333333333333332;2.6721311475409837;3.3278688524590168;1.1147540983606559
54;54;val_198.png;1952;120;68;8160;62.666666666666664;75.0;33.0;26.666666666666668;2.3499999999999996;2.8125;1.2375
55;55;val_189.png;1656;120;68;8160;56.333333333333336;74.0;28.333333333333332;21.0;2.682539682539683;3.5238095238095237;1.349206349206349
56;56;val_074.png;1446;120;68;8160;51.666666666666664;71.66666666666667;27.0;21.0;2.46031746031746;3.412698412698413;1.2857142857142858
57;57;val_104.png;1668;120;68;8160;50.666666666666664;68.0;36.0;26.0;1.9487179487179487;2.6153846153846154;1.3846153846153846
58;58;val_053.png;1464;120;68;8160;71.0;79.33333333333333;30.333333333333332;18.333333333333332;3.872727272727273;4.327272727272727;1.6545454545454545
59;59;val_099.png;2324;120;68;8160;66.33333333333333;83.33333333333333;33.0;23.333333333333332;2.842857142857143;3.5714285714285716;1.4142857142857144
60;60;val_121.png;2064;120;68;8160;67.0;83.66666666666667;32.666666666666664;22.333333333333332;3.0;3.7462686567164183;1.462686567164179
61;61;val_037.png;1897;120;68;8160;63.333333333333336;77.66666666666667;29.666666666666668;23.0;2.7536231884057973;3.376811594202899;1.289855072463768
62;62;val_072.png;1426;120;68;8160;48.0;66.66666666666667;26.0;23.0;2.0869565217391304;2.898550724637681;1.1304347826086956
63;63;val_194.png;1785;120;68;8160;57.333333333333336;75.33333333333333;26.333333333333332;21.0;2.7301587301587302;3.587301587301587;1.253968253968254
64;64;val_026.png;1718;120;68;8160;67.33333333333333;79.0;29.666666666666668;24.333333333333332;2.767123287671233;3.2465753424657535;1.219178082191781
65;65;val_081.png;1605;120;68;8160;58.0;79.33333333333333;27.0;20.0;2.9;3.9666666666666663;1.35
66;66;val_070.png;1588;120;68;8160;62.333333333333336;71.33333333333333;28.0;21.333333333333332;2.9218750000000004;3.34375;1.3125
67;67;val_125.png;2282;120;68;8160;53.333333333333336;79.33333333333333;28.0;19.0;2.8070175438596494;4.175438596491228;1.4736842105263157
68;68;val_154.png;2508;120;68;8160;67.66666666666667;83.33333333333333;30.333333333333332;20.333333333333332;3.3278688524590168;4.098360655737705;1.4918032786885247
69;69;val_177.png;1316;120;68;8160;60.0;71.33333333333333;25.333333333333332;20.666666666666668;2.9032258064516125;3.451612903225806;1.225806451612903
70;70;val_004.png;1763;120;68;8160;67.0;80.33333333333333;31.333333333333332;20.666666666666668;3.2419354838709675;3.887096774193548;1.5161290322580643
71;71;val_128.png;1467;120;68;8160;54.0;77.0;25.666666666666668;21.666666666666668;2.4923076923076923;3.5538461538461537;1.1846153846153846
72;72;val_166.png;1319;120;68;8160;49.0;74.66666666666667;24.0;22.0;2.227272727272727;3.393939393939394;1.0909090909090908
73;73;val_021.png;2206;120;68;8160;62.333333333333336;78.0;29.333333333333332;20.333333333333332;3.065573770491804;3.836065573770492;1.4426229508196722
74;74;val_162.png;1481;120;68;8160;67.66666666666667;76.33333333333333;30.0;20.0;3.3833333333333337;3.8166666666666664;1.5
75;75;val_094.png;1600;120;68;8160;52.0;74.66666666666667;27.0;20.666666666666668;2.5161290322580645;3.6129032258064515;1.3064516129032258
76;76;val_055.png;2257;120;68;8160;62.333333333333336;76.0;32.0;25.666666666666668;2.4285714285714284;2.9610389610389607;1.2467532467532467
77;77;val_187.png;1523;120;68;8160;61.333333333333336;78.0;31.0;15.0;4.0888888888888895;5.2;2.066666666666667
78;78;val_147.png;1607;120;68;8160;54.333333333333336;72.66666666666667;25.666666666666668;17.0;3.196078431372549;4.2745098039215685;1.5098039215686274
79;79;val_073.png;2068;120;68;8160;65.66666666666667;80.0;34.666666666666664;22.333333333333332;2.940298507462687;3.582089552238806;1.5522388059701493
80;80;val_142.png;1958;120;68;8160;65.66666666666667;81.0;30.666666666666668;19.333333333333332;3.3965517241379315;4.189655172413794;1.5862068965517242
81;81;val_093.png;2076;120;68;8160;58.333333333333336;79.66666666666667;26.0;20.666666666666668;2.8225806451612905;3.8548387096774195;1.2580645161290323
82;82;val_048.png;2471;120;68;8160;64.66666666666667;78.33333333333333;31.0;22.0;2.9393939393939394;3.5606060606060606;1.4090909090909092
83;83;val_089.png;2106;120;68;8160;63.666666666666664;86.0;30.0;25.666666666666668;2.4805194805194803;3.3506493506493507;1.1688311688311688
84;84;val_171.png;1800;120;68;8160;62.0;80.0;29.333333333333332;18.0;3.4444444444444446;4.444444444444445;1.6296296296296295
85;85;val_017.png;1985;120;68;8160;50.0;76.0;26.333333333333332;18.0;2.7777777777777777;4.222222222222222;1.4629629629629628
86;86;val_000.png;1700;120;68;8160;64.33333333333333;76.66666666666667;28.333333333333332;25.0;2.5733333333333333;3.066666666666667;1.1333333333333333
87;87;val_118.png;1193;120;68;8160;44.0;72.0;21.666666666666668;21.333333333333332;2.0625;3.375;1.0156250000000002
88;88;val_071.png;2101;120;68;8160;67.66666666666667;72.33333333333333;30.0;21.0;3.2222222222222223;3.444444444444444;1.4285714285714286
89;89;val_016.png;1182;120;68;8160;56.666666666666664;72.0;24.0;19.666666666666668;2.8813559322033897;3.661016949152542;1.2203389830508473
90;90;val_102.png;1223;120;68;8160;56.666666666666664;73.0;25.333333333333332;21.0;2.698412698412698;3.4761904761904763;1.2063492063492063
91;91;val_108.png;1512;120;68;8160;54.333333333333336;73.0;26.0;21.333333333333332;2.5468750000000004;3.421875;1.21875
92;92;val_002.png;1730;120;68;8160;40.666666666666664;66.66666666666667;24.0;19.0;2.1403508771929824;3.5087719298245617;1.263157894736842
93;93;val_063.png;1392;120;68;8160;62.0;73.66666666666667;29.0;21.333333333333332;2.90625;3.4531250000000004;1.359375
94;94;val_100.png;1768;120;68;8160;65.33333333333333;76.0;30.0;19.0;3.4385964912280698;4.0;1.5789473684210527
95;95;val_040.png;1423;120;68;8160;44.333333333333336;64.33333333333333;24.0;21.333333333333332;2.0781250000000004;3.015625;1.125
96;96;val_115.png;1659;120;68;8160;61.666666666666664;74.0;28.0;20.333333333333332;3.0327868852459017;3.639344262295082;1.3770491803278688
97;97;val_042.png;1939;120;68;8160;70.0;81.66666666666667;33.666666666666664;18.333333333333332;3.8181818181818183;4.454545454545455;1.8363636363636364
98;98;val_110.png;1851;120;68;8160;67.33333333333333;79.33333333333333;32.0;22.0;3.0606060606060606;3.606060606060606;1.4545454545454546
99;99;val_197.png;1733;120;68;8160;52.666666666666664;76.66666666666667;27.0;21.333333333333332;2.46875;3.5937500000000004;1.265625
100;100;val_190.png;2064;120;68;8160;63.333333333333336;79.0;32.0;25.0;2.533333333333333;3.16;1.28
101;101;val_086.png;2104;120;68;8160;72.0;82.0;33.0;18.0;4.0;4.555555555555555;1.8333333333333333
102;102;val_103.png;2078;120;68;8160;78.66666666666667;83.66666666666667;33.0;23.0;3.420289855072464;3.63768115942029;1.434782608695652
103;103;val_041.png;1719;120;68;8160;60.666666666666664;79.33333333333333;30.0;23.0;2.6376811594202896;3.4492753623188404;1.3043478260869565
104;104;val_135.png;1425;120;68;8160;49.0;68.33333333333333;26.333333333333332;21.333333333333332;2.296875;3.203125;1.234375
105;105;val_085.png;1436;120;68;8160;51.333333333333336;71.33333333333333;25.0;25.0;2.0533333333333332;2.853333333333333;1.0
106;106;val_012.png;1996;120;68;8160;64.0;82.33333333333333;33.333333333333336;22.666666666666668;2.8235294117647056;3.63235294117647;1.4705882352941178
107;107;val_010.png;1825;120;68;8160;67.66666666666667;87.0;34.333333333333336;19.0;3.5614035087719302;4.578947368421052;1.8070175438596492
108;108;val_184.png;2381;120;68;8160;69.66666666666667;84.0;33.333333333333336;20.666666666666668;3.370967741935484;4.064516129032258;1.6129032258064517
109;109;val_158.png;1386;120;68;8160;67.33333333333333;79.33333333333333;30.0;18.333333333333332;3.672727272727273;4.327272727272727;1.6363636363636365
110;110;val_156.png;1512;120;68;8160;62.333333333333336;80.0;31.0;20.333333333333332;3.065573770491804;3.934426229508197;1.5245901639344264
111;111;val_088.png;1063;120;68;8160;50.333333333333336;69.66666666666667;22.666666666666668;20.666666666666668;2.435483870967742;3.370967741935484;1.096774193548387
112;112;val_163.png;1736;120;68;8160;61.0;78.66666666666667;30.666666666666668;20.0;3.05;3.9333333333333336;1.5333333333333334
113;113;val_054.png;1536;120;68;8160;61.666666666666664;76.33333333333333;28.0;17.0;3.627450980392157;4.490196078431373;1.6470588235294117
114;114;val_083.png;2065;120;68;8160;66.0;82.33333333333333;31.0;19.333333333333332;3.4137931034482762;4.258620689655173;1.6034482758620692
115;115;val_028.png;1836;120;68;8160;59.333333333333336;77.33333333333333;29.0;18.333333333333332;3.2363636363636368;4.218181818181818;1.581818181818182
116;116;val_022.png;1711;120;68;8160;69.33333333333333;79.66666666666667;32.0;20.666666666666668;3.354838709677419;3.8548387096774195;1.5483870967741935
117;117;val_032.png;1454;120;68;8160;66.0;69.33333333333333;30.0;20.333333333333332;3.2459016393442623;3.4098360655737703;1.4754098360655739
118;118;val_120.png;1554;120;68;8160;69.66666666666667;80.0;29.333333333333332;22.666666666666668;3.073529411764706;3.5294117647058822;1.2941176470588234
119;119;val_191.png;1906;120;68;8160;66.66666666666667;77.0;29.0;20.666666666666668;3.2258064516129035;3.725806451612903;1.4032258064516128
120;120;val_075.png;2058;120;68;8160;67.0;83.33333333333333;32.0;19.666666666666668;3.406779661016949;4.23728813559322;1.6271186440677965
121;121;val_176.png;532;120;68;8160;56.0;57.333333333333336;20.0;19.0;2.9473684210526314;3.017543859649123;1.0526315789473684
122;122;val_030.png;1598;120;68;8160;61.666666666666664;75.33333333333333;28.0;17.333333333333332;3.557692307692308;4.346153846153846;1.6153846153846154
123;123;val_188.png;1883;120;68;8160;78.0;79.0;32.0;20.333333333333332;3.836065573770492;3.8852459016393444;1.5737704918032789
124;124;val_007.png;1646;120;68;8160;58.333333333333336;76.0;26.0;18.0;3.240740740740741;4.222222222222222;1.4444444444444444
125;125;val_175.png;1426;120;68;8160;46.0;77.33333333333333;23.333333333333332;22.333333333333332;2.0597014925373136;3.462686567164179;1.044776119402985
126;126;val_117.png;1476;120;68;8160;64.66666666666667;76.33333333333333;28.0;19.666666666666668;3.288135593220339;3.8813559322033893;1.423728813559322
127;127;val_144.png;1424;120;68;8160;68.0;76.33333333333333;28.333333333333332;18.0;3.7777777777777777;4.2407407407407405;1.574074074074074
128;128;val_138.png;1875;120;68;8160;71.0;77.0;31.0;17.0;4.176470588235294;4.529411764705882;1.8235294117647058
129;129;val_152.png;2010;120;68;8160;64.33333333333333;82.66666666666667;31.666666666666668;19.666666666666668;3.271186440677966;4.203389830508475;1.6101694915254237
130;130;val_101.png;1729;120;68;8160;63.666666666666664;72.33333333333333;28.333333333333332;20.333333333333332;3.1311475409836067;3.557377049180328;1.3934426229508197
131;131;val_161.png;1780;120;68;8160;65.33333333333333;80.0;31.333333333333332;19.666666666666668;3.3220338983050843;4.067796610169491;1.5932203389830506
132;132;val_155.png;1743;120;68;8160;66.66666666666667;73.33333333333333;28.0;18.333333333333332;3.6363636363636367;4.0;1.5272727272727273
133;133;val_200.png;2061;120;68;8160;66.0;84.33333333333333;36.666666666666664;18.0;3.6666666666666665;4.685185185185185;2.0370370370370368
134;134;val_031.png;1393;120;68;8160;60.333333333333336;74.66666666666667;26.0;20.333333333333332;2.9672131147540988;3.672131147540984;1.278688524590164
135;135;val_133.png;2064;120;68;8160;58.333333333333336;82.33333333333333;30.0;20.666666666666668;2.8225806451612905;3.983870967741935;1.4516129032258063
136;136;val_109.png;1441;120;68;8160;58.0;75.33333333333333;26.0;21.0;2.761904761904762;3.587301587301587;1.2380952380952381
137;137;val_139.png;1886;120;68;8160;65.0;78.66666666666667;30.666666666666668;21.333333333333332;3.046875;3.6875000000000004;1.4375000000000002
138;138;val_136.png;1919;120;68;8160;67.0;79.66666666666667;30.0;17.666666666666668;3.792452830188679;4.509433962264151;1.6981132075471697
139;139;val_036.png;1306;120;68;8160;53.0;71.66666666666667;23.0;23.666666666666668;2.2394366197183095;3.028169014084507;0.9718309859154929
140;140;val_148.png;1734;120;68;8160;53.0;67.66666666666667;26.666666666666668;25.0;2.12;2.706666666666667;1.0666666666666667
141;141;val_183.png;1543;120;68;8160;67.0;75.66666666666667;30.333333333333332;22.333333333333332;3.0;3.3880597014925375;1.3582089552238805
142;142;val_027.png;1601;120;68;8160;54.0;72.66666666666667;29.0;22.333333333333332;2.4179104477611943;3.2537313432835826;1.2985074626865671
143;143;val_013.png;1220;120;68;8160;57.0;73.66666666666667;26.0;24.0;2.375;3.0694444444444446;1.0833333333333333
144;144;val_131.png;1332;120;68;8160;71.33333333333333;69.66666666666667;29.666666666666668;19.0;3.7543859649122804;3.666666666666667;1.5614035087719298
145;145;val_039.png;1887;120;68;8160;58.333333333333336;69.66666666666667;28.333333333333332;19.0;3.0701754385964914;3.666666666666667;1.4912280701754386
146;146;val_129.png;1537;120;68;8160;54.333333333333336;77.33333333333333;28.0;19.666666666666668;2.7627118644067794;3.932203389830508;1.423728813559322
147;147;val_119.png;1974;120;68;8160;63.666666666666664;81.66666666666667;32.333333333333336;22.0;2.893939393939394;3.7121212121212124;1.4696969696969697
148;148;val_149.png;1682;120;68;8160;66.33333333333333;83.33333333333333;29.666666666666668;23.0;2.8840579710144927;3.623188405797101;1.289855072463768
149;149;val_001.png;1643;120;68;8160;50.0;76.33333333333333;25.666666666666668;23.0;2.1739130434782608;3.3188405797101446;1.1159420289855073
150;150;val_165.png;1633;120;68;8160;66.0;76.0;28.0;21.0;3.142857142857143;3.619047619047619;1.3333333333333333
151;151;val_159.png;1690;120;68;8160;67.33333333333333;81.33333333333333;29.0;15.0;4.488888888888889;5.422222222222222;1.9333333333333333
152;152;val_014.png;2255;120;68;8160;64.66666666666667;83.66666666666667;31.0;22.666666666666668;2.8529411764705883;3.6911764705882355;1.3676470588235294
153;153;val_098.png;1629;120;68;8160;67.66666666666667;80.66666666666667;32.0;17.0;3.980392156862745;4.745098039215686;1.8823529411764706
154;154;val_049.png;1428;120;68;8160;54.0;75.33333333333333;25.666666666666668;22.333333333333332;2.4179104477611943;3.373134328358209;1.1492537313432838
155;155;val_143.png;1410;120;68;8160;52.0;74.0;27.0;24.666666666666668;2.108108108108108;3.0;1.0945945945945945
156;156;val_059.png;1486;120;68;8160;59.0;73.66666666666667;28.0;19.0;3.1052631578947367;3.8771929824561404;1.4736842105263157
157;157;val_192.png;2087;120;68;8160;72.0;85.33333333333333;34.0;21.0;3.4285714285714284;4.063492063492063;1.619047619047619
158;158;val_006.png;2289;120;68;8160;55.666666666666664;79.0;30.0;19.0;2.9298245614035086;4.157894736842105;1.5789473684210527
159;159;val_082.png;1846;120;68;8160;68.33333333333333;80.33333333333333;32.333333333333336;22.0;3.106060606060606;3.6515151515151514;1.4696969696969697
160;160;val_185.png;1194;120;68;8160;50.666666666666664;72.66666666666667;24.0;22.333333333333332;2.2686567164179103;3.2537313432835826;1.0746268656716418
161;161;val_035.png;1049;120;68;8160;51.666666666666664;68.0;22.0;18.666666666666668;2.7678571428571423;3.642857142857143;1.1785714285714286
162;162;val_179.png;1700;120;68;8160;66.66666666666667;77.33333333333333;28.0;21.333333333333332;3.1250000000000004;3.625;1.3125
163;163;val_044.png;1686;120;68;8160;49.333333333333336;77.66666666666667;26.0;23.0;2.1449275362318843;3.376811594202899;1.1304347826086956
164;164;val_127.png;1394;120;68;8160;68.0;75.0;30.0;20.333333333333332;3.3442622950819674;3.6885245901639347;1.4754098360655739
165;165;val_076.png;917;120;68;8160;58.666666666666664;69.66666666666667;25.333333333333332;20.0;2.933333333333333;3.4833333333333334;1.2666666666666666
166;166;val_025.png;1651;120;68;8160;63.0;75.0;29.666666666666668;26.666666666666668;2.3625;2.8125;1.1125
167;167;val_160.png;1728;120;68;8160;63.666666666666664;82.0;29.666666666666668;22.333333333333332;2.8507462686567164;3.6716417910447765;1.328358208955224
168;168;val_024.png;1745;120;68;8160;44.0;72.0;22.666666666666668;20.666666666666668;2.129032258064516;3.4838709677419355;1.096774193548387
169;169;val_167.png;1392;120;68;8160;54.666666666666664;75.0;29.0;25.0;2.1866666666666665;3.0;1.16
170;170;val_124.png;1373;120;68;8160;66.0;72.33333333333333;28.0;19.666666666666668;3.3559322033898304;3.677966101694915;1.423728813559322
171;171;val_068.png;1424;120;68;8160;61.333333333333336;76.0;28.666666666666668;21.333333333333332;2.8750000000000004;3.5625;1.3437500000000002
172;172;val_019.png;1612;120;68;8160;68.66666666666667;81.0;33.0;21.0;3.26984126984127;3.857142857142857;1.5714285714285714
173;173;val_015.png;2610;120;68;8160;60.0;87.66666666666667;29.0;24.333333333333332;2.4657534246575343;3.6027397260273974;1.1917808219178083
174;174;val_172.png;1900;120;68;8160;58.333333333333336;79.0;29.0;21.666666666666668;2.692307692307692;3.646153846153846;1.3384615384615384
175;175;val_057.png;1518;120;68;8160;69.33333333333333;78.66666666666667;30.0;22.0;3.1515151515151514;3.575757575757576;1.3636363636363635
176;176;val_095.png;973;120;68;8160;56.666666666666664;71.0;24.666666666666668;18.0;3.148148148148148;3.9444444444444446;1.3703703703703705
177;177;val_137.png;1946;120;68;8160;68.66666666666667;82.0;33.666666666666664;21.666666666666668;3.169230769230769;3.7846153846153845;1.5538461538461537
178;178;val_122.png;1636;120;68;8160;66.66666666666667;74.33333333333333;30.0;17.333333333333332;3.8461538461538467;4.288461538461538;1.7307692307692308
179;179;val_182.png;1487;120;68;8160;63.0;73.66666666666667;27.666666666666668;25.0;2.52;2.9466666666666668;1.1066666666666667
180;180;val_106.png;1906;120;68;8160;61.666666666666664;81.0;30.666666666666668;21.0;2.9365079365079363;3.857142857142857;1.4603174603174605
181;181;val_056.png;1870;120;68;8160;54.666666666666664;73.66666666666667;27.666666666666668;22.333333333333332;2.4477611940298507;3.2985074626865676;1.2388059701492538
182;182;val_193.png;1699;120;68;8160;63.0;74.0;30.0;20.0;3.15;3.7;1.5
183;183;val_199.png;1757;120;68;8160;53.666666666666664;72.0;28.0;21.666666666666668;2.4769230769230766;3.323076923076923;1.2923076923076922
184;184;val_077.png;1710;120;68;8160;65.0;77.0;31.0;25.0;2.6;3.08;1.24
185;185;val_126.png;1972;120;68;8160;65.33333333333333;71.66666666666667;29.333333333333332;21.666666666666668;3.015384615384615;3.307692307692308;1.3538461538461537
186;186;val_146.png;1628;120;68;8160;57.0;77.0;27.0;25.0;2.28;3.08;1.08
187;187;val_173.png;2052;120;68;8160;71.66666666666667;78.0;32.333333333333336;21.333333333333332;3.3593750000000004;3.65625;1.5156250000000002
188;188;val_051.png;1468;120;68;8160;64.0;72.66666666666667;29.333333333333332;22.0;2.909090909090909;3.303030303030303;1.3333333333333333
189;189;val_112.png;1360;120;68;8160;52.333333333333336;74.0;26.0;18.666666666666668;2.8035714285714284;3.964285714285714;1.3928571428571428
190;190;val_091.png;2061;120;68;8160;50.333333333333336;75.0;27.0;19.0;2.649122807017544;3.9473684210526314;1.4210526315789473
191;191;val_008.png;2247;120;68;8160;70.33333333333333;86.66666666666667;34.0;21.666666666666668;3.2461538461538457;4.0;1.5692307692307692
192;192;val_180.png;1096;120;68;8160;52.333333333333336;72.33333333333333;35.0;23.333333333333332;2.242857142857143;3.1;1.5
193;193;val_181.png;1467;120;68;8160;65.0;72.0;28.0;19.666666666666668;3.3050847457627115;3.661016949152542;1.423728813559322
194;194;val_087.png;1151;120;68;8160;54.333333333333336;70.33333333333333;24.333333333333332;24.666666666666668;2.2027027027027026;2.851351351351351;0.9864864864864864
195;195;val_097.png;1336;120;68;8160;56.333333333333336;74.0;25.0;24.666666666666668;2.2837837837837838;3.0;1.0135135135135134
196;196;val_195.png;1912;120;68;8160;46.666666666666664;75.66666666666667;24.333333333333332;18.666666666666668;2.4999999999999996;4.053571428571429;1.3035714285714284
197;197;val_038.png;1048;120;68;8160;64.33333333333333;73.66666666666667;26.0;21.0;3.0634920634920633;3.5079365079365084;1.2380952380952381
